Weight(Pounds),Height(Inches)
127.9931,70.8742
151.3579,67.8047
106.7127,67.5213
146.0516,68.77332
124.2776,67.39766
145.789,68.47185999999999
114.8928,69.60302
120.647,62.53614
144.9647,72.93887
122.4447,68.35973
130.0494,67.7922
144.8892,71.8433
102.7518,64.48835
132.8177,70.50692
135.0743,70.44211999999999
133.5108,69.85536
135.6775,72.72333
117.9736,67.66502
130.7777,66.00195
121.3014,68.34103
133.1423,70.89315
141.1153,72.13324
130.2722,67.26420999999999
111.8507,66.66889
117.0789,68.06388000000001
145.3795,70.63806
120.2871,68.71595
107.9783,67.74861
127.7941,67.29006
116.2935,66.04755
126.3297,65.63755
127.3603,66.03888
150.7427,69.55894
114.2481,66.57574
123.0945,67.47051
138.6555,71.59533
140.4727,70.04763
134.7143,69.52238
124.9492,67.90406999999999
145.7439,68.90075999999999
119.76700000000001,71.5028
114.8614,66.55953000000001
130.0454,67.54427
114.37799999999999,67.06678000000001
114.9703,64.53068
126.6438,66.19577
126.455,68.71368000000001
119.6437,69.11661
137.2302,68.95289
106.7579,66.43096
127.8612,73.13490999999999
130.3438,67.44707
125.5928,71.32072
131.4076,68.7025
93.85996999999999,64.95423000000001
124.3837,67.67916
129.4346,70.25891999999999
140.7812,72.34913
119.229,70.05938
125.63600000000001,68.69189
136.4508,71.80497
140.4403,70.02323
138.8191,69.6181
141.6604,71.55011
131.3197,67.6881
133.4495,66.3294
141.9338,69.53497
131.297,69.02579
144.8532,69.55202
131.5885,68.4843
127.9975,68.26272
135.8803,69.90033000000001
122.3842,67.95136
119.2626,67.26889
121.1649,66.54145
131.063,69.87356
106.0457,65.52533000000001
101.0071,67.92344
104.6319,66.30738000000001
118.7079,65.23439
133.6095,70.63453
123.3271,69.64206
119.705,66.79635
127.2561,69.82927
138.6318,68.77748000000001
137.6963,69.42855
138.0319,66.87841
124.0318,67.53344
139.3391,68.92044
134.2708,66.93704
116.8008,68.66471
126.5297,67.51818
124.6637,65.28092
109.3047,67.15401999999999
113.0426,65.82945
129.1074,66.2875
135.5982,71.46618000000001
133.5063,68.53173000000001
123.8482,69.06555999999999
126.4663,69.3241
123.1364,70.15159
152.0527,68.32002
145.3962,70.20125
140.2859,70.36787
120.4201,66.36083
125.6806,64.95852
101.3363,65.40349
107.7211,68.31025
138.1499,69.20114000000001
111.5235,65.05988
109.9997,66.32264
134.3642,67.81233
123.0154,65.83059
126.223,69.2689
124.5214,67.78296999999999
118.765,65.74265
117.6954,67.31225
120.7578,63.25683000000001
149.8015,70.90351
127.3659,66.77559000000001
116.6069,64.55164
142.6934,68.0134
100.9973,64.36336999999999
121.2002,67.15711
99.40058,67.50335
108.15899999999999,68.81653
135.2373,68.6177
129.9046,69.37333000000001
131.559,70.37349
121.6743,68.59362
134.0803,67.57764
123.3074,65.83005
114.1675,67.76706999999999
132.7655,70.35624
104.2278,68.14304
118.8058,64.51111
122.9673,68.96749
131.2845,70.9491
123.7992,67.5308
123.8703,69.78004
126.5374,67.1607
134.6077,67.84335
139.1294,69.11331
135.2796,70.92914
125.1984,67.02932
126.3655,66.66056999999999
107.7349,65.26024
128.5412,65.88124
121.8393,68.5373
126.1986,70.55126
103.3615,65.63768
135.9547,69.13190999999999
142.8202,67.76873
130.6512,68.8269
122.2908,68.30287
145.7376,70.22757
119.7988,70.47463
110.1234,67.62648
134.2321,67.49911999999999
127.6064,70.05098000000001
136.0617,69.77082
131.78,67.35006
147.1709,72.09163000000001
99.13368,67.17761999999999
119.7749,67.99465
127.8437,69.63855
131.1339,69.69504
116.5296,68.64534
117.9935,67.46141
129.6463,71.17232
113.1137,66.67639
129.6594,67.76229000000001
127.1047,69.1191
122.3199,68.0071
132.5791,68.87168
137.1664,68.48589
134.8147,67.74564000000001
136.7665,68.35670999999999
150.0432,67.94165
119.9984,65.85116
124.7983,67.14299
94.51219,64.0967
118.6315,67.36695999999999
134.4193,67.43359
141.7215,70.73962
112.3713,67.91196
129.8988,66.60452
113.2495,68.20196
133.4631,71.00279
131.3502,71.14495
128.0676,69.10476
118.8862,67.06781
134.4733,65.52274
124.275,67.69321
94.98665,65.7164
119.0942,68.63376
125.2597,65.82659
127.1593,69.5556
141.4657,69.96413000000001
119.5261,67.67479
120.0775,63.727
115.8635,67.14716999999999
130.6093,66.96285
125.8468,68.15041
131.8414,66.07977
107.795,69.49863
124.3824,65.75378
129.5121,68.83811999999999
113.3707,66.17148
111.5275,66.31374
133.8431,68.82534
139.9112,71.06313
144.9636,68.91447
116.7462,67.48908
111.5549,66.02415
103.3388,65.87931
140.9484,68.14329000000001
129.1861,67.92834
152.4285,68.2514
137.9207,68.4843
128.4356,66.60948
144.5009,70.10401999999999
122.84299999999999,67.15411
129.7442,65.5634
126.35700000000001,70.76881999999999
110.3175,67.3018
127.4722,69.08296
108.9546,66.26621
95.95416999999999,63.33113
113.3404,66.79719
129.8207,68.98854
133.7583,69.33609
119.9828,65.5385
116.8893,65.20132
133.0472,68.20571
107.7261,65.61421999999999
112.8596,63.566480000000006
120.999,67.70321
139.7602,69.10289
126.7758,68.78265
105.223,66.06389
155.8502,68.48414
122.8413,64.43316
132.2697,69.63523
134.5369,68.30429000000001
130.5608,68.50423
121.64299999999999,65.65432
135.8583,67.91847
133.6304,69.46547
120.4361,67.3794
106.4034,64.84196999999999
113.0245,67.5012
136.6724,69.99566
126.1234,70.05068
122.9334,68.34809
115.3139,65.94386
109.8219,69.21391
129.60399999999998,67.85257
134.2027,68.33791
140.2362,67.38821999999999
101.8952,65.46284
122.8764,66.05269
139.3905,71.18005
115.6044,66.27868000000001
106.5897,70.02453
149.3723,69.74043
134.5615,69.25978
119.2573,67.19284
136.5501,71.25743
115.7718,66.71381
118.5414,68.5202
126.3741,69.04623000000001
139.8029,70.00062
148.6468,70.8647
106.9801,68.53323
129.7571,67.81671
134.7996,67.72698000000001
122.1909,67.40301
125.4628,67.00026
130.5725,68.73199
105.4542,66.24745
101.3276,66.47819
137.2567,67.53604
112.5943,66.46909000000001
125.20100000000001,65.30914
126.3357,68.60996999999999
136.9585,69.50486
119.3847,66.46701999999999
126.8313,66.56305
104.9377,64.67352
139.9975,71.0916
129.1908,68.04394
142.9501,70.39773000000001
140.6288,69.33963
127.904,66.49659
133.1199,65.58734
119.1376,67.0114
136.4983,69.31111
127.9847,64.06811
113.7654,65.89416
107.9407,66.84666999999999
122.2714,67.10869
124.3097,67.94268000000001
127.6326,68.16365
144.3144,66.43058
144.72799999999998,69.7314
113.3743,68.23998
152.2569,69.1366
124.0101,66.10694000000001
138.8869,68.3104
110.9996,65.79126
131.9721,68.34543000000001
110.5434,64.75995999999999
115.5098,65.78844000000001
122.9447,65.42316
131.6709,67.38968
127.5429,68.13757
153.7886,68.89947
131.0281,67.29381
140.0335,67.91801
125.038,67.19021
122.3144,66.97479
134.0367,68.44396
155.8189,67.27501
133.642,70.79517
143.3529,69.36386
146.1599,71.94325
143.0039,72.10915
126.8106,64.50036
128.1673,68.0664
131.6767,67.07721
123.2217,66.41322
129.1996,71.15701999999999
131.5924,69.71458
117.0722,68.0052
151.2938,68.70589
140.2298,70.05212
133.8419,68.93287
123.7826,66.52495
136.5058,68.73832
123.4882,67.6734
135.32399999999998,64.76129
139.3242,68.89055
146.6325,69.27806
131.0766,67.45991
142.8022,70.56076999999999
138.4216,68.53424
129.5221,69.26120999999999
115.1045,67.98121
112.32700000000001,68.68124
134.1385,68.3392
136.7854,67.72435
130.5236,67.56772
116.9574,67.13345
126.9316,69.366
134.2835,70.60933
112.2736,67.16004000000001
137.1801,67.37221
129.6586,71.3988
121.3213,67.67185
119.4163,66.14817
134.49,69.21119
135.567,69.91178000000001
132.4672,67.84151999999999
115.3981,65.08409
112.1167,68.37761
130.7952,67.83922
128.3047,69.89699999999999
113.3612,66.38069
118.7838,68.6705
128.4363,69.08858000000001
116.1956,63.22395
134.5339,65.74989000000001
119.50299999999999,68.62226
130.9737,66.85533000000001
131.5675,66.46693
111.9057,68.70893000000001
122.6015,69.98616
122.9437,66.29704
115.0117,67.37938
132.12,69.56871
149.8957,68.51531
148.1291,70.11684
132.4556,68.02958000000001
136.4502,64.90589
145.46200000000002,69.97118
117.0323,69.02601999999999
134.2413,67.5556
133.0013,67.5943
152.6424,68.50766
119.2501,65.74585
101.3587,64.54666999999999
121.8429,65.28296999999999
145.0337,71.25702
129.4277,71.16471999999999
118.7544,67.67068
115.4548,69.80293
115.9856,67.4508
124.4395,67.23122
104.8284,66.20602
130.9888,66.85526
137.4109,68.67806
133.3136,67.22046999999999
123.4305,72.29783
137.2838,71.98814
116.4182,68.12510999999999
130.5207,69.41184
110.50399999999999,65.18518
123.3058,64.54403
127.1524,66.95452
121.3206,65.2973
139.7916,73.02684
116.4563,65.84635
122.4766,66.17703
130.8423,68.34357
141.0605,69.8097
162.1526,68.98184
114.4425,64.77694
142.2969,70.54593
131.3978,69.77773
144.4003,69.53177
142.7467,66.22062
127.4253,68.32124
125.7349,68.54271
125.3796,66.70391
129.2973,66.50564
139.6887,71.56432
100.1453,66.49421
151.5471,70.64935
126.99600000000001,66.09544
120.5494,68.31918
137.894,70.97446
115.7079,69.24707
129.377,69.98799
117.9618,70.06075
113.2781,67.61140999999999
119.9239,68.59622
126.6369,67.46565
142.5829,67.88135
118.5751,70.81253000000001
104.8098,64.35738
114.1342,67.56328
124.8106,65.39146
110.4711,68.20199000000001
121.3274,66.84105
123.9595,67.1234
126.4537,66.88274
123.0,67.60018000000001
126.7548,67.44686
114.064,65.89405
107.5659,68.28454
110.266,62.6568
146.8083,70.51116999999999
128.2009,70.52978
117.4026,67.04924
121.3777,69.09782
135.579,70.03411
121.9578,66.19564
108.2182,67.94613000000001
150.6544,68.95687
110.1362,66.4512
137.7019,69.98765999999999
161.3014,69.14268
123.8136,67.63842
122.3951,66.85975
128.0554,68.47310999999999
142.1598,70.95429
140.7597,70.00417
151.9696,71.51465999999999
125.0196,71.26753000000001
131.713,68.81631
106.3608,64.99996999999999
89.82395,62.95081999999999
130.3053,66.64574
132.2547,69.5139
131.8816,66.42924000000001
125.0539,68.05827
144.5084,69.97983
111.7119,67.2175
126.15299999999999,66.08547
119.0077,67.37048
111.8634,65.18174
137.0039,65.82235
126.2417,64.50941999999999
147.1265,70.8681
138.9367,70.10334
126.5912,64.65961
124.9311,68.63507
111.5919,65.62755
138.4381,67.60347
119.9669,67.16346
127.2154,68.4984
124.0657,65.99271
110.2627,66.33209000000001
112.8635,70.12719
127.4389,69.54796
127.7974,70.44505
100.9385,66.28154
122.0482,67.57661999999999
135.1862,70.91036
127.845,69.10982
121.3857,68.96687
141.1792,69.29654000000001
106.3021,68.92465
115.9192,65.91826999999999
111.8541,65.38594
138.9673,70.02405
136.0435,72.25625
152.6168,65.43614000000001
140.4732,67.90289
134.9595,73.09657
127.3932,68.32092
114.4112,67.83249
122.6089,69.43393
122.4859,64.81203000000001
125.9097,68.37558
123.0377,65.40644
129.3926,68.06876
146.3078,71.15494
140.4572,68.27188000000001
125.0959,66.55058000000001
147.1759,68.62459
123.6003,70.4988
124.5066,66.57968000000001
150.4723,70.74595
155.8987,70.40616999999999
129.2123,70.19784
149.3595,70.89926
125.3572,68.77790999999999
134.1446,68.6168
145.7932,71.4192
122.305,64.80287
106.9538,69.80445999999999
132.4565,66.67905999999999
127.7472,70.04554
130.3382,66.72497
125.971,65.28516
130.3115,67.80922
119.1916,66.37047
135.987,71.92922
131.5506,69.51623000000001
134.3789,67.4992
120.1773,66.90735
150.7397,69.27389000000001
117.6903,65.28602
131.6919,71.17466
149.0303,68.89435
127.2356,65.98385999999999
160.1136,71.02776
150.3119,66.33447
112.6102,69.64527
119.7817,64.52831
137.2025,69.87349
129.7133,67.56761
117.3321,67.55783000000001
136.8798,69.46121
115.5114,68.84443
144.9626,69.14544000000001
116.0481,64.64689
135.623,66.94975
128.829,64.55975
118.3246,68.93217
126.461,70.47648000000001
121.235,70.57948
118.1453,66.63013000000001
118.3329,66.89809
125.3684,66.60746999999999
141.6517,69.04019
132.4712,68.86758
123.5611,67.58185999999999
131.8359,70.14185
121.262,65.72097
126.834,62.504490000000004
131.4875,66.70363
110.8007,68.60051
136.0632,69.76212
132.6457,67.68616999999999
125.6417,65.54454
111.8809,66.48817
133.5623,66.04751
157.8629,69.95789
115.5565,66.45996
125.2836,67.25650999999999
128.4833,68.74825
120.6396,67.64495
91.91781999999999,67.48496
133.6883,69.08371
148.8857,69.94028
119.34299999999999,67.02796
136.8669,68.74988
134.0348,68.62921999999999
120.1556,66.54682
132.7138,66.37759
139.0646,68.32665
143.0202,67.86558000000001
122.9493,63.927890000000005
125.4749,71.75345
123.8478,67.34009
123.728,69.95499000000001
117.4626,65.02396
122.2616,67.86423
117.0085,68.3562
138.0597,72.35401999999999
123.9898,66.88315
104.4743,68.76435
127.6603,67.21126
139.0725,69.55975
130.1697,68.00153
117.2842,68.96635
124.7755,67.68475
113.73100000000001,66.71189
118.2363,69.86766999999999
134.4131,72.17515999999999
124.4711,69.54907
124.4471,64.48761
137.657,69.76777
136.6499,68.93535
118.6002,62.68591
125.8286,64.12978000000001
145.3659,69.79204
130.5867,66.40101
123.7852,70.22459
121.9241,66.99435
127.4074,69.64694
101.9503,63.90356
139.7622,71.6752
119.6675,66.33131999999999
138.325,67.22288
131.2363,67.96785
111.2059,66.55001999999999
96.98373000000001,69.05991999999999
131.0409,69.55646
103.4353,67.34517
113.4979,63.920080000000006
105.1667,66.68226999999999
139.41,70.8537
109.0779,68.20211
122.6429,67.51385
125.3354,67.25428000000001
128.8616,69.06367
144.9995,72.00809
131.675,67.40276999999999
135.6892,70.19731
116.6844,67.03676
124.1274,67.42939
143.4836,68.79943
129.1182,68.66011999999999
109.6487,66.51021999999999
146.309,71.54765
123.5822,66.91779
133.2197,67.32935
139.8994,69.74996999999999
116.941,67.12478
120.2951,65.91937
119.3197,67.35514
121.7801,67.41342
142.4635,68.38231999999999
131.7066,69.85855
114.8024,67.22095999999999
139.886,69.39047
114.0989,67.74481
98.30261999999999,66.54306
137.5639,68.22216
118.4045,65.34144
119.5528,68.22856999999999
121.5155,68.74805
110.8067,62.77861
119.5077,67.12082
138.9186,67.70276
142.0633,67.39109
132.6394,67.75587
117.0954,69.204
138.7516,69.41526
121.8109,69.00734
126.3868,65.93523
139.7124,69.70493
110.9407,65.55731
115.2974,67.5559
146.0235,65.99503
125.5371,66.28952
118.9324,70.71294
155.0132,71.58086
108.2831,67.28896
139.6527,65.89775999999999
120.1926,68.27877
106.3125,69.87076
131.27,69.61803
138.9409,67.01143
123.7083,69.48508000000001
115.2431,66.61350999999999
134.3548,69.03707
127.0587,68.79393
123.0908,67.55171
129.7827,70.19978
120.2431,67.19635
138.8967,64.26003
152.9883,67.75946
130.0907,69.63275
115.1226,67.29039
108.0334,65.5358
127.3142,66.73544
123.0804,67.44291
126.5343,66.00024
149.3159,69.52844
134.7195,68.82168
119.0296,67.11498
131.4454,71.43266
139.6093,67.80396
124.1201,69.53328
135.7343,65.51196
128.9604,68.65011
121.2425,68.71834
114.9715,67.95425999999999
129.5297,70.95584000000001
128.85,67.0965
109.3795,67.21511
120.4178,64.6447
141.1954,72.50855
126.3234,64.9103
110.2839,67.68318000000001
114.2215,68.88799
138.907,66.27918000000001
124.23100000000001,69.54723
144.1068,71.02363000000001
134.635,71.51032
134.6229,66.8636
132.2144,68.69337
127.3995,67.96079
144.1656,67.99254
138.466,65.72498
154.869,68.45721999999999
121.6743,70.24671
133.6738,64.97171999999999
152.6344,70.40454
124.0844,66.10658000000001
143.6368,70.56492
140.1611,69.83005
119.3634,66.51091
135.7808,67.36339
151.4754,71.15411
140.66299999999998,69.29221
128.9232,69.00392
127.4781,67.20198
120.6881,68.05326
141.5997,67.30346
141.2489,67.47119
130.6754,68.78786
134.4056,67.59810999999999
118.2146,70.94803
132.8924,70.41003
117.014,63.77542
143.9437,69.88289
115.4154,65.03504000000001
123.7339,70.1884
139.1363,69.72196
112.824,63.57508000000001
121.6048,65.95534
123.8273,67.51316
124.4317,65.06775
105.7041,66.1666
140.0098,65.9792
133.1979,69.45129
121.9493,68.29446999999999
135.3436,66.48588000000001
113.6555,66.66098000000001
125.6907,68.27367
116.8245,69.2108
140.65,70.88049000000001
124.8842,67.94501
133.6295,71.32600000000001
132.1932,68.78018
114.8728,64.25671
131.4971,67.18211
122.3414,66.99756
135.6625,66.71667
137.1696,68.15897
116.8868,67.96736999999999
123.72,69.39405
125.5266,70.72180999999999
129.8294,67.48748
144.8281,67.95803000000001
121.9677,66.57506
114.6522,67.93406999999999
125.7403,68.52532
128.8244,66.73324000000001
133.4487,67.85004
124.3421,65.7249
129.6257,66.21815
139.3675,68.60546
125.3672,67.45939
126.1415,69.33945
114.6091,66.4126
141.1364,68.18592
122.5043,68.58570999999999
114.5379,67.22538
132.3031,70.68802
120.2076,64.08575
131.121,68.60237
134.5811,68.40576999999999
146.9053,69.29222
122.234,66.13543
114.225,65.03584000000001
145.5938,68.81282
110.8966,67.10856
121.0242,67.83505
123.7831,67.88781
149.9119,68.09648
126.3779,65.57556
109.9667,65.33921
120.8445,66.76491999999999
126.6818,69.0416
105.491,65.21882
131.3708,71.64224
132.1914,68.76169
131.3885,67.0773
129.4752,66.97416
113.2655,68.26174
134.6156,67.35325
131.8757,66.01032
120.0656,66.5642
127.4658,68.266
144.166,69.23921
140.2723,69.91417
131.0789,67.69124000000001
125.3529,68.04456
113.60799999999999,63.62986
106.9803,64.88639
111.12100000000001,66.84684
131.205,68.93456
130.5588,71.30341
130.6212,66.37854
145.7515,70.26659000000001
130.4151,69.89433000000001
129.02100000000002,68.42031999999999
114.9519,68.16879
140.7663,68.76645
139.7656,69.08591
121.7044,68.94224
136.9199,68.62133
138.8735,66.79284
134.2708,70.31300999999999
117.7297,66.67761999999999
130.9674,67.88832
114.1017,68.11910999999999
132.4379,68.28119000000001
134.4531,70.25153
128.7442,67.74549
131.2876,68.55703000000001
116.0603,67.34271
134.4863,69.68337
120.9374,68.64248
116.4536,64.82189
145.4739,64.43099000000001
126.0282,66.27644000000001
162.0645,70.03532
137.0862,70.04372
125.1643,70.19814000000001
143.8148,69.27853
127.8299,69.72873
107.1111,67.87146
138.7418,67.25401
154.3787,71.64258000000001
119.0647,67.81668
125.4388,67.07427
122.7468,63.738440000000004
114.2796,64.15534
122.3023,67.26581
115.7081,68.87276999999999
117.4995,67.85973
122.7559,66.40799
120.2857,66.76934
140.3623,69.51313
129.0103,70.61191
114.556,68.29736
119.5029,64.48615
135.7244,68.87987
128.6592,67.3335
120.3029,65.46833000000001
119.1199,66.69014
131.645,69.50661
98.13857,69.72645
137.4702,67.4216
150.7064,70.89685
114.8461,69.42553000000001
134.8014,71.64191
124.0139,67.07728
132.8406,67.2572
138.16,66.00157
124.8437,66.49497
133.1362,69.3073
111.5318,67.28034
93.96913,63.958040000000004
122.8244,64.58449
127.8524,69.08538
133.2109,69.45763000000001
145.4409,68.62135
129.8764,68.2914
127.648,66.15165
124.3541,68.41135
123.5122,66.73418000000001
154.5964,69.87183
128.11700000000002,67.61191
130.0202,63.94659
124.4206,66.72193
138.3373,69.61949
105.9085,67.45130999999999
105.2155,66.82725
138.4163,69.39824
115.4925,65.48034
116.8458,67.27958000000001
144.2229,68.19426
128.1432,66.76711
109.74799999999999,64.49508
113.8546,66.5675
122.1811,67.34666
127.177,71.0373
135.8145,68.25520999999999
143.1901,71.38338
136.028,69.93637
135.5243,67.24595
135.9146,68.42541
115.1262,65.70003
115.4171,68.03318
103.5775,63.710919999999994
115.5711,68.62782
121.6986,64.15687
91.8085,64.84131
128.5074,70.74181
110.6918,67.82493000000001
126.2769,67.33466999999999
151.7394,70.93858
132.7965,70.06857
129.7701,68.08721
136.0613,67.15097
123.1049,67.81402
149.4329,70.06817
120.5405,66.66937
130.1721,71.98092
144.9684,68.4173
126.2793,66.36544
135.2021,68.36867
129.5891,64.90711999999999
124.5737,68.16224
135.0667,69.33008000000001
121.5138,67.83278
117.5058,65.54023000000001
161.7266,69.14357
154.7341,68.82518
133.1914,66.78090999999999
133.7803,66.59374
141.4318,66.4699
129.8738,70.1574
116.6834,65.60065
109.5643,62.44964
136.4906,69.29616
127.458,67.99821
131.8936,68.72415
126.6252,67.56118000000001
133.4329,68.17915
125.2941,65.7149
133.8246,68.67641
111.3426,67.68924
128.3093,64.11176
106.8072,64.743
123.6727,68.33191
147.415,68.59578
132.2244,70.23183
142.0038,70.74732
118.60799999999999,67.27537
135.2223,69.37345
124.4345,66.90417
119.2439,67.18894
123.9509,65.75596
149.5809,68.17779
132.2021,64.80996999999999
110.3731,70.3612
109.1208,67.6231
127.9222,66.8577
129.6884,69.68547
110.1202,65.92367
115.8649,68.98236999999999
125.6088,67.2233
106.5185,67.97389
101.0707,65.10061
137.2218,69.80734
130.6684,67.79184000000001
140.3597,70.43392
119.5443,64.58123
134.3921,68.53211
132.6471,66.86293
125.5767,68.65821
124.3293,67.96864000000001
147.8657,71.88803
129.3282,65.0467
105.7521,67.96947
132.4254,68.68805
116.6275,68.68559
126.6511,67.34877
114.9262,69.23721
118.2022,67.27871999999999
110.19,67.78555
119.2523,67.89296
138.8044,69.03486
133.7691,67.21840999999999
127.8767,65.96948
115.8391,67.2083
146.8673,68.58547
132.8006,69.37313
139.005,68.50672
128.3204,69.86881
107.4929,71.16948000000001
132.9471,69.18616999999999
115.9239,64.69116
133.1845,66.77600000000001
131.154,65.30131999999999
109.4645,64.60687
117.714,64.98984
128.0491,70.7406
141.7186,70.79803000000001
134.398,66.97798
128.6134,68.52806
128.4726,69.24294
136.2738,66.59378000000001
134.3756,69.15689
133.9785,68.20849
116.5987,65.86010999999999
105.9232,64.54111999999999
121.6365,64.24214
136.17700000000002,67.76318
121.8452,66.94399
120.0835,68.32214
134.8329,70.21976
141.576,68.06832
140.8074,69.06903
128.2917,71.0263
142.1602,72.5178
133.5765,67.43431
113.4446,66.25808
115.8675,67.00515
102.3367,65.16658000000001
132.5837,70.56251
125.9361,68.79164
132.1818,68.74929
111.9836,68.23881
118.4233,66.06506999999999
127.2729,66.42304
131.2724,68.63009
139.2852,68.30112
133.2355,69.57829
120.4853,68.86646
136.2792,68.78511
121.7984,65.82438
118.1581,69.96429
139.566,71.43418
123.0992,69.61635
118.2779,66.14913
136.4209,70.42527
124.3302,68.65828
120.0598,69.20783
129.7535,70.94031
114.49700000000001,68.18637
121.2805,68.14026
123.9473,66.96983
119.4357,66.44223000000001
135.4082,69.28959
134.6034,68.93456
128.9968,68.3908
129.4766,69.7271
132.2408,70.21431
137.22,70.13403000000001
130.8349,69.23204
147.9203,69.32559
118.6122,67.11773000000001
124.236,67.78541
118.1884,64.91736999999999
125.8066,67.41203
148.6699,70.24875
107.6837,68.28397
125.26100000000001,65.82069
95.71513,66.43047
128.0154,70.43908
127.2322,69.05353000000001
119.5522,65.52728
137.3179,69.14007
119.241,68.90095
127.9353,71.08749
122.7787,69.29088
138.0014,68.80266
137.7395,70.74075
130.7799,66.81312
137.9993,68.9238
127.0952,68.63936
120.6447,66.7039
140.8622,67.82155
141.925,66.89486
134.3973,65.09768000000001
138.9225,69.86149
132.8389,68.28884000000001
118.0131,68.89205
140.5981,67.30139
133.1874,70.69657
115.3943,67.83731999999999
138.5589,68.98980999999999
121.7807,65.53941
141.0636,67.23335
114.7654,66.89716
134.6232,70.91114
140.6171,70.10587
118.8394,67.32703000000001
116.7381,65.0471
124.9502,69.431
107.4306,65.62889
137.7917,69.82687
113.0832,67.90776
133.6843,69.12451
132.1945,67.90892
143.4791,66.86873
130.8938,67.86089
125.4675,68.2791
128.8837,68.15973000000001
127.1196,68.51538000000001
132.3461,67.53213000000001
129.8508,68.67678000000001
126.7129,67.7747
115.1505,66.77948
128.7613,66.47035
111.4397,64.89061
135.5849,70.28503
129.5856,70.42989
115.4182,67.57063000000001
117.4876,66.34597
129.34,68.3511
111.7895,67.26361
105.7268,67.9315
133.332,66.05945
145.4734,68.16377
129.5612,67.65321
122.6652,64.36944
146.0678,70.9558
148.0778,70.5615
127.0516,66.69993000000001
109.1885,64.99401
127.3088,69.23991
126.7873,64.8078
113.0716,66.40605
117.3091,63.58671
143.2195,67.38624
95.63814,65.25825999999999
149.3087,70.00146
113.53299999999999,67.88215
138.3916,67.67049
108.2196,62.67466999999999
129.2797,67.5159
139.1803,70.21365
127.4184,64.11914
135.3133,67.87092
128.6184,68.35035
130.4852,71.08776
121.8301,69.89331
132.4995,68.51623000000001
131.2734,66.9375
147.9493,70.51274000000001
141.1041,69.24
137.75799999999998,70.41331
139.5657,68.31466999999999
146.8516,71.87173
148.4892,68.68661999999999
127.3897,70.28537
133.2403,66.43732
141.4374,67.92684
120.2164,70.53026
152.901,69.08279
138.0436,68.30593
119.84700000000001,62.78196
127.1637,66.59493
134.0175,70.84278
104.4658,63.31715
152.5436,71.0495
127.0935,69.1247
130.7049,67.35945
121.3802,67.2224
119.3356,67.01715
137.2461,69.31322
109.5414,66.80476999999999
142.061,69.9654
118.8642,67.48073000000001
129.7934,66.60797
113.3591,64.82297
130.6905,69.07401999999999
121.1474,68.7086
115.8697,65.22731999999999
115.6665,68.47918
121.7592,66.26599
120.5375,66.83010999999999
126.585,67.9537
122.2987,66.45348
141.1367,66.63056999999999
148.6758,70.23017
101.0402,62.52373000000001
129.0051,66.05393000000001
136.0419,67.2586
131.1997,68.39697
99.81515,65.63973
132.5327,69.31825
123.006,63.36659
132.2348,69.0924
134.7738,67.67586999999999
128.8214,70.76100000000001
130.3822,65.66691
124.7791,68.1361
141.4252,69.06455
142.4759,68.16494
131.1727,69.52967
145.0628,69.9709
115.0191,63.79425
118.2912,69.46751
145.85399999999998,72.2969
140.1915,68.77365999999999
119.7057,67.99965
132.8653,67.02625
105.0766,65.02626
131.5739,69.15576
135.204,70.38104
138.5143,71.93306
118.5248,64.32772
109.4495,67.09286
146.3213,70.0671
129.8894,68.92730999999999
119.1438,68.90813
126.7983,69.00102
115.9348,66.93841
121.6152,68.55431
112.6344,65.82186999999999
125.2193,68.91932
113.2651,68.93436
125.1273,67.16684000000001
97.43419,65.56974
139.2146,68.42537
110.8507,63.62623000000001
123.4342,66.84578
124.3376,67.32160999999999
138.3973,64.73949
114.4928,67.2232
133.9763,69.23168000000001
118.2089,67.88983
113.0559,66.25333
109.0084,64.46289
107.04700000000001,64.28729
106.9057,65.53454
139.8698,72.21651
124.2257,65.9946
121.4571,68.5705
118.4233,65.012
143.6487,69.05062
153.8939,70.47208
144.368,68.96375
119.6221,67.67011
126.1419,68.67723000000001
124.8695,69.51503000000001
118.7077,65.45238
109.2128,62.91288
131.8266,69.59938000000001
131.3339,67.69385
100.993,64.97357
137.6375,68.08525
125.542,66.29177
135.0685,68.02851
120.3599,68.92165
130.5163,66.84988
128.8785,68.12397
133.3173,66.1724
131.9638,69.83849000000001
117.2349,68.02698000000001
116.3116,69.67130999999999
139.2787,68.55278
114.619,65.54701
99.00428000000001,66.80745999999999
125.0902,65.21928
132.9089,66.84543000000001
100.8983,62.86676
124.0725,69.04609
128.0095,68.68968000000001
104.9855,67.06521
111.2912,67.23158000000001
122.3744,70.18686
131.3486,66.37859
108.3324,66.53401
134.6215,69.81243
125.7452,69.10331
131.3163,68.54078
139.9082,71.45863
140.5597,70.70541
139.5891,67.91753
129.734,66.46410999999999
127.8121,69.76801999999999
135.248,68.87576
133.7463,68.03354
129.0609,69.75726
121.6184,65.89813000000001
133.4099,66.14777
125.2951,67.58574
147.9165,73.6704
107.6645,66.139
121.1875,69.0446
131.3287,71.5113
119.3325,68.15760999999999
136.3197,70.42984
143.3931,69.2076
127.228,65.57212
108.59899999999999,66.03326
133.2805,67.77951999999999
134.2045,66.89907
141.0966,68.83265
125.2725,69.46372
109.2781,63.70189
