Height(Inches),Weight(Pounds)
66.43058,144.3144
69.7314,144.72799999999998
68.23998,113.3743
69.1366,152.2569
66.10694000000001,124.0101
68.3104,138.8869
65.79126,110.9996
68.34543000000001,131.9721
64.75995999999999,110.5434
65.78844000000001,115.5098
65.42316,122.9447
67.38968,131.6709
68.13757,127.5429
68.89947,153.7886
67.29381,131.0281
67.91801,140.0335
67.19021,125.038
66.97479,122.3144
68.44396,134.0367
67.27501,155.8189
70.79517,133.642
69.36386,143.3529
71.94325,146.1599
72.10915,143.0039
64.50036,126.8106
68.0664,128.1673
67.07721,131.6767
66.41322,123.2217
71.15701999999999,129.1996
69.71458,131.5924
68.0052,117.0722
68.70589,151.2938
70.05212,140.2298
68.93287,133.8419
66.52495,123.7826
68.73832,136.5058
67.6734,123.4882
64.76129,135.32399999999998
68.89055,139.3242
69.27806,146.6325
67.45991,131.0766
70.56076999999999,142.8022
68.53424,138.4216
69.26120999999999,129.5221
67.98121,115.1045
68.68124,112.32700000000001
68.3392,134.1385
67.72435,136.7854
67.56772,130.5236
67.13345,116.9574
69.366,126.9316
70.60933,134.2835
67.16004000000001,112.2736
67.37221,137.1801
71.3988,129.6586
67.67185,121.3213
66.14817,119.4163
69.21119,134.49
69.91178000000001,135.567
67.84151999999999,132.4672
65.08409,115.3981
68.37761,112.1167
67.83922,130.7952
69.89699999999999,128.3047
66.38069,113.3612
68.6705,118.7838
69.08858000000001,128.4363
63.22395,116.1956
65.74989000000001,134.5339
68.62226,119.50299999999999
66.85533000000001,130.9737
66.46693,131.5675
68.70893000000001,111.9057
69.98616,122.6015
66.29704,122.9437
67.37938,115.0117
69.56871,132.12
68.51531,149.8957
70.11684,148.1291
68.02958000000001,132.4556
64.90589,136.4502
69.97118,145.46200000000002
69.02601999999999,117.0323
67.5556,134.2413
67.5943,133.0013
68.50766,152.6424
65.74585,119.2501
64.54666999999999,101.3587
65.28296999999999,121.8429
71.25702,145.0337
71.16471999999999,129.4277
67.67068,118.7544
69.80293,115.4548
67.4508,115.9856
67.23122,124.4395
66.20602,104.8284
66.85526,130.9888
68.67806,137.4109
67.22046999999999,133.3136
72.29783,123.4305
71.98814,137.2838
68.12510999999999,116.4182
69.41184,130.5207
65.18518,110.50399999999999
64.54403,123.3058
66.95452,127.1524
65.2973,121.3206
73.02684,139.7916
65.84635,116.4563
66.17703,122.4766
68.34357,130.8423
69.8097,141.0605
68.98184,162.1526
64.77694,114.4425
70.54593,142.2969
69.77773,131.3978
69.53177,144.4003
66.22062,142.7467
68.32124,127.4253
68.54271,125.7349
66.70391,125.3796
66.50564,129.2973
71.56432,139.6887
66.49421,100.1453
70.64935,151.5471
66.09544,126.99600000000001
68.31918,120.5494
70.97446,137.894
69.24707,115.7079
69.98799,129.377
70.06075,117.9618
67.61140999999999,113.2781
68.59622,119.9239
67.46565,126.6369
67.88135,142.5829
70.81253000000001,118.5751
64.35738,104.8098
67.56328,114.1342
65.39146,124.8106
68.20199000000001,110.4711
66.84105,121.3274
67.1234,123.9595
66.88274,126.4537
67.60018000000001,123.0
67.44686,126.7548
65.89405,114.064
68.28454,107.5659
62.6568,110.266
70.51116999999999,146.8083
70.52978,128.2009
67.04924,117.4026
69.09782,121.3777
70.03411,135.579
66.19564,121.9578
67.94613000000001,108.2182
68.95687,150.6544
66.4512,110.1362
69.98765999999999,137.7019
69.14268,161.3014
67.63842,123.8136
66.85975,122.3951
68.47310999999999,128.0554
70.95429,142.1598
70.00417,140.7597
71.51465999999999,151.9696
71.26753000000001,125.0196
68.81631,131.713
64.99996999999999,106.3608
62.95081999999999,89.82395
66.64574,130.3053
69.5139,132.2547
66.42924000000001,131.8816
68.05827,125.0539
69.97983,144.5084
67.2175,111.7119
66.08547,126.15299999999999
67.37048,119.0077
65.18174,111.8634
65.82235,137.0039
64.50941999999999,126.2417
70.8681,147.1265
70.10334,138.9367
64.65961,126.5912
68.63507,124.9311
65.62755,111.5919
67.60347,138.4381
67.16346,119.9669
68.4984,127.2154
65.99271,124.0657
66.33209000000001,110.2627
70.12719,112.8635
69.54796,127.4389
70.44505,127.7974
66.28154,100.9385
67.57661999999999,122.0482
70.91036,135.1862
69.10982,127.845
68.96687,121.3857
69.29654000000001,141.1792
68.92465,106.3021
65.91826999999999,115.9192
65.38594,111.8541
70.02405,138.9673
72.25625,136.0435
65.43614000000001,152.6168
67.90289,140.4732
73.09657,134.9595
68.32092,127.3932
67.83249,114.4112
69.43393,122.6089
64.81203000000001,122.4859
68.37558,125.9097
65.40644,123.0377
68.06876,129.3926
71.15494,146.3078
68.27188000000001,140.4572
66.55058000000001,125.0959
68.62459,147.1759
70.4988,123.6003
66.57968000000001,124.5066
70.74595,150.4723
70.40616999999999,155.8987
70.19784,129.2123
70.89926,149.3595
68.77790999999999,125.3572
68.6168,134.1446
71.4192,145.7932
64.80287,122.305
69.80445999999999,106.9538
66.67905999999999,132.4565
70.04554,127.7472
66.72497,130.3382
65.28516,125.971
67.80922,130.3115
66.37047,119.1916
71.92922,135.987
69.51623000000001,131.5506
67.4992,134.3789
66.90735,120.1773
69.27389000000001,150.7397
65.28602,117.6903
71.17466,131.6919
68.89435,149.0303
65.98385999999999,127.2356
71.02776,160.1136
66.33447,150.3119
69.64527,112.6102
64.52831,119.7817
69.87349,137.2025
67.56761,129.7133
67.55783000000001,117.3321
69.46121,136.8798
68.84443,115.5114
69.14544000000001,144.9626
64.64689,116.0481
66.94975,135.623
64.55975,128.829
68.93217,118.3246
70.47648000000001,126.461
70.57948,121.235
66.63013000000001,118.1453
66.89809,118.3329
66.60746999999999,125.3684
69.04019,141.6517
68.86758,132.4712
67.58185999999999,123.5611
70.14185,131.8359
65.72097,121.262
62.504490000000004,126.834
66.70363,131.4875
68.60051,110.8007
69.76212,136.0632
67.68616999999999,132.6457
65.54454,125.6417
66.48817,111.8809
66.04751,133.5623
69.95789,157.8629
66.45996,115.5565
67.25650999999999,125.2836
68.74825,128.4833
67.64495,120.6396
67.48496,91.91781999999999
69.08371,133.6883
69.94028,148.8857
67.02796,119.34299999999999
68.74988,136.8669
68.62921999999999,134.0348
66.54682,120.1556
66.37759,132.7138
68.32665,139.0646
67.86558000000001,143.0202
63.927890000000005,122.9493
71.75345,125.4749
67.34009,123.8478
69.95499000000001,123.728
65.02396,117.4626
67.86423,122.2616
68.3562,117.0085
72.35401999999999,138.0597
66.88315,123.9898
68.76435,104.4743
67.21126,127.6603
69.55975,139.0725
68.00153,130.1697
68.96635,117.2842
67.68475,124.7755
66.71189,113.73100000000001
69.86766999999999,118.2363
72.17515999999999,134.4131
69.54907,124.4711
64.48761,124.4471
69.76777,137.657
68.93535,136.6499
62.68591,118.6002
64.12978000000001,125.8286
69.79204,145.3659
66.40101,130.5867
70.22459,123.7852
66.99435,121.9241
69.64694,127.4074
63.90356,101.9503
71.6752,139.7622
66.33131999999999,119.6675
67.22288,138.325
67.96785,131.2363
66.55001999999999,111.2059
69.05991999999999,96.98373000000001
69.55646,131.0409
67.34517,103.4353
63.920080000000006,113.4979
66.68226999999999,105.1667
70.8537,139.41
68.20211,109.0779
67.51385,122.6429
67.25428000000001,125.3354
69.06367,128.8616
72.00809,144.9995
67.40276999999999,131.675
70.19731,135.6892
67.03676,116.6844
67.42939,124.1274
68.79943,143.4836
68.66011999999999,129.1182
66.51021999999999,109.6487
71.54765,146.309
66.91779,123.5822
67.32935,133.2197
69.74996999999999,139.8994
67.12478,116.941
65.91937,120.2951
67.35514,119.3197
67.41342,121.7801
68.38231999999999,142.4635
69.85855,131.7066
67.22095999999999,114.8024
69.39047,139.886
67.74481,114.0989
66.54306,98.30261999999999
68.22216,137.5639
65.34144,118.4045
68.22856999999999,119.5528
68.74805,121.5155
62.77861,110.8067
67.12082,119.5077
67.70276,138.9186
67.39109,142.0633
67.75587,132.6394
69.204,117.0954
69.41526,138.7516
69.00734,121.8109
65.93523,126.3868
69.70493,139.7124
65.55731,110.9407
67.5559,115.2974
65.99503,146.0235
66.28952,125.5371
70.71294,118.9324
71.58086,155.0132
67.28896,108.2831
65.89775999999999,139.6527
68.27877,120.1926
69.87076,106.3125
69.61803,131.27
67.01143,138.9409
69.48508000000001,123.7083
66.61350999999999,115.2431
69.03707,134.3548
68.79393,127.0587
67.55171,123.0908
70.19978,129.7827
67.19635,120.2431
64.26003,138.8967
67.75946,152.9883
69.63275,130.0907
67.29039,115.1226
65.5358,108.0334
66.73544,127.3142
67.44291,123.0804
66.00024,126.5343
69.52844,149.3159
68.82168,134.7195
67.11498,119.0296
71.43266,131.4454
67.80396,139.6093
69.53328,124.1201
65.51196,135.7343
68.65011,128.9604
68.71834,121.2425
67.95425999999999,114.9715
70.95584000000001,129.5297
67.0965,128.85
67.21511,109.3795
64.6447,120.4178
72.50855,141.1954
64.9103,126.3234
67.68318000000001,110.2839
68.88799,114.2215
66.27918000000001,138.907
69.54723,124.23100000000001
71.02363000000001,144.1068
71.51032,134.635
66.8636,134.6229
68.69337,132.2144
67.96079,127.3995
67.99254,144.1656
65.72498,138.466
68.45721999999999,154.869
70.24671,121.6743
64.97171999999999,133.6738
70.40454,152.6344
66.10658000000001,124.0844
70.56492,143.6368
69.83005,140.1611
66.51091,119.3634
67.36339,135.7808
71.15411,151.4754
69.29221,140.66299999999998
69.00392,128.9232
67.20198,127.4781
68.05326,120.6881
67.30346,141.5997
67.47119,141.2489
68.78786,130.6754
67.59810999999999,134.4056
70.94803,118.2146
70.41003,132.8924
63.77542,117.014
69.88289,143.9437
65.03504000000001,115.4154
70.1884,123.7339
69.72196,139.1363
63.57508000000001,112.824
65.95534,121.6048
67.51316,123.8273
65.06775,124.4317
66.1666,105.7041
65.9792,140.0098
69.45129,133.1979
68.29446999999999,121.9493
66.48588000000001,135.3436
66.66098000000001,113.6555
68.27367,125.6907
69.2108,116.8245
70.88049000000001,140.65
67.94501,124.8842
71.32600000000001,133.6295
68.78018,132.1932
64.25671,114.8728
67.18211,131.4971
66.99756,122.3414
66.71667,135.6625
68.15897,137.1696
67.96736999999999,116.8868
69.39405,123.72
70.72180999999999,125.5266
67.48748,129.8294
67.95803000000001,144.8281
66.57506,121.9677
67.93406999999999,114.6522
68.52532,125.7403
66.73324000000001,128.8244
67.85004,133.4487
65.7249,124.3421
66.21815,129.6257
68.60546,139.3675
67.45939,125.3672
69.33945,126.1415
66.4126,114.6091
68.18592,141.1364
68.58570999999999,122.5043
67.22538,114.5379
70.68802,132.3031
64.08575,120.2076
68.60237,131.121
68.40576999999999,134.5811
69.29222,146.9053
66.13543,122.234
65.03584000000001,114.225
68.81282,145.5938
67.10856,110.8966
67.83505,121.0242
67.88781,123.7831
68.09648,149.9119
65.57556,126.3779
65.33921,109.9667
66.76491999999999,120.8445
69.0416,126.6818
65.21882,105.491
71.64224,131.3708
68.76169,132.1914
67.0773,131.3885
66.97416,129.4752
68.26174,113.2655
67.35325,134.6156
66.01032,131.8757
66.5642,120.0656
68.266,127.4658
69.23921,144.166
69.91417,140.2723
67.69124000000001,131.0789
68.04456,125.3529
63.62986,113.60799999999999
64.88639,106.9803
66.84684,111.12100000000001
68.93456,131.205
71.30341,130.5588
66.37854,130.6212
70.26659000000001,145.7515
69.89433000000001,130.4151
68.42031999999999,129.02100000000002
68.16879,114.9519
68.76645,140.7663
69.08591,139.7656
68.94224,121.7044
68.62133,136.9199
66.79284,138.8735
70.31300999999999,134.2708
66.67761999999999,117.7297
67.88832,130.9674
68.11910999999999,114.1017
68.28119000000001,132.4379
70.25153,134.4531
67.74549,128.7442
68.55703000000001,131.2876
67.34271,116.0603
69.68337,134.4863
68.64248,120.9374
64.82189,116.4536
64.43099000000001,145.4739
66.27644000000001,126.0282
70.03532,162.0645
70.04372,137.0862
70.19814000000001,125.1643
69.27853,143.8148
69.72873,127.8299
67.87146,107.1111
67.25401,138.7418
71.64258000000001,154.3787
67.81668,119.0647
67.07427,125.4388
63.738440000000004,122.7468
64.15534,114.2796
67.26581,122.3023
68.87276999999999,115.7081
67.85973,117.4995
66.40799,122.7559
66.76934,120.2857
69.51313,140.3623
70.61191,129.0103
68.29736,114.556
64.48615,119.5029
68.87987,135.7244
67.3335,128.6592
65.46833000000001,120.3029
66.69014,119.1199
69.50661,131.645
69.72645,98.13857
67.4216,137.4702
70.89685,150.7064
69.42553000000001,114.8461
71.64191,134.8014
67.07728,124.0139
67.2572,132.8406
66.00157,138.16
66.49497,124.8437
69.3073,133.1362
67.28034,111.5318
63.958040000000004,93.96913
64.58449,122.8244
69.08538,127.8524
69.45763000000001,133.2109
68.62135,145.4409
68.2914,129.8764
66.15165,127.648
68.41135,124.3541
66.73418000000001,123.5122
69.87183,154.5964
67.61191,128.11700000000002
63.94659,130.0202
66.72193,124.4206
69.61949,138.3373
67.45130999999999,105.9085
66.82725,105.2155
69.39824,138.4163
65.48034,115.4925
67.27958000000001,116.8458
68.19426,144.2229
66.76711,128.1432
64.49508,109.74799999999999
66.5675,113.8546
67.34666,122.1811
71.0373,127.177
68.25520999999999,135.8145
71.38338,143.1901
69.93637,136.028
67.24595,135.5243
68.42541,135.9146
65.70003,115.1262
68.03318,115.4171
63.710919999999994,103.5775
68.62782,115.5711
64.15687,121.6986
64.84131,91.8085
70.74181,128.5074
67.82493000000001,110.6918
67.33466999999999,126.2769
70.93858,151.7394
70.06857,132.7965
68.08721,129.7701
67.15097,136.0613
67.81402,123.1049
70.06817,149.4329
66.66937,120.5405
71.98092,130.1721
68.4173,144.9684
66.36544,126.2793
68.36867,135.2021
64.90711999999999,129.5891
68.16224,124.5737
69.33008000000001,135.0667
67.83278,121.5138
65.54023000000001,117.5058
69.14357,161.7266
68.82518,154.7341
66.78090999999999,133.1914
66.59374,133.7803
66.4699,141.4318
70.1574,129.8738
65.60065,116.6834
62.44964,109.5643
69.29616,136.4906
67.99821,127.458
68.72415,131.8936
67.56118000000001,126.6252
68.17915,133.4329
65.7149,125.2941
68.67641,133.8246
67.68924,111.3426
64.11176,128.3093
64.743,106.8072
68.33191,123.6727
68.59578,147.415
70.23183,132.2244
70.74732,142.0038
67.27537,118.60799999999999
69.37345,135.2223
66.90417,124.4345
67.18894,119.2439
65.75596,123.9509
68.17779,149.5809
64.80996999999999,132.2021
70.3612,110.3731
67.6231,109.1208
66.8577,127.9222
69.68547,129.6884
65.92367,110.1202
68.98236999999999,115.8649
67.2233,125.6088
67.97389,106.5185
65.10061,101.0707
69.80734,137.2218
67.79184000000001,130.6684
70.43392,140.3597
64.58123,119.5443
68.53211,134.3921
66.86293,132.6471
68.65821,125.5767
67.96864000000001,124.3293
71.88803,147.8657
65.0467,129.3282
67.96947,105.7521
68.68805,132.4254
68.68559,116.6275
67.34877,126.6511
69.23721,114.9262
67.27871999999999,118.2022
67.78555,110.19
67.89296,119.2523
69.03486,138.8044
67.21840999999999,133.7691
65.96948,127.8767
67.2083,115.8391
68.58547,146.8673
69.37313,132.8006
68.50672,139.005
69.86881,128.3204
71.16948000000001,107.4929
69.18616999999999,132.9471
64.69116,115.9239
66.77600000000001,133.1845
65.30131999999999,131.154
64.60687,109.4645
64.98984,117.714
70.7406,128.0491
70.79803000000001,141.7186
66.97798,134.398
68.52806,128.6134
69.24294,128.4726
66.59378000000001,136.2738
69.15689,134.3756
68.20849,133.9785
65.86010999999999,116.5987
64.54111999999999,105.9232
64.24214,121.6365
67.76318,136.17700000000002
66.94399,121.8452
68.32214,120.0835
70.21976,134.8329
68.06832,141.576
69.06903,140.8074
71.0263,128.2917
72.5178,142.1602
67.43431,133.5765
66.25808,113.4446
67.00515,115.8675
65.16658000000001,102.3367
70.56251,132.5837
68.79164,125.9361
68.74929,132.1818
68.23881,111.9836
66.06506999999999,118.4233
66.42304,127.2729
68.63009,131.2724
68.30112,139.2852
69.57829,133.2355
68.86646,120.4853
68.78511,136.2792
65.82438,121.7984
69.96429,118.1581
71.43418,139.566
69.61635,123.0992
66.14913,118.2779
70.42527,136.4209
68.65828,124.3302
69.20783,120.0598
70.94031,129.7535
68.18637,114.49700000000001
68.14026,121.2805
66.96983,123.9473
66.44223000000001,119.4357
69.28959,135.4082
68.93456,134.6034
68.3908,128.9968
69.7271,129.4766
70.21431,132.2408
70.13403000000001,137.22
69.23204,130.8349
69.32559,147.9203
67.11773000000001,118.6122
67.78541,124.236
64.91736999999999,118.1884
67.41203,125.8066
70.24875,148.6699
68.28397,107.6837
65.82069,125.26100000000001
66.43047,95.71513
70.43908,128.0154
69.05353000000001,127.2322
65.52728,119.5522
69.14007,137.3179
68.90095,119.241
71.08749,127.9353
69.29088,122.7787
68.80266,138.0014
70.74075,137.7395
66.81312,130.7799
68.9238,137.9993
68.63936,127.0952
66.7039,120.6447
67.82155,140.8622
66.89486,141.925
65.09768000000001,134.3973
69.86149,138.9225
68.28884000000001,132.8389
68.89205,118.0131
67.30139,140.5981
70.69657,133.1874
67.83731999999999,115.3943
68.98980999999999,138.5589
65.53941,121.7807
67.23335,141.0636
66.89716,114.7654
70.91114,134.6232
70.10587,140.6171
67.32703000000001,118.8394
65.0471,116.7381
69.431,124.9502
65.62889,107.4306
69.82687,137.7917
67.90776,113.0832
69.12451,133.6843
67.90892,132.1945
66.86873,143.4791
67.86089,130.8938
68.2791,125.4675
68.15973000000001,128.8837
68.51538000000001,127.1196
67.53213000000001,132.3461
68.67678000000001,129.8508
67.7747,126.7129
66.77948,115.1505
66.47035,128.7613
64.89061,111.4397
70.28503,135.5849
70.42989,129.5856
67.57063000000001,115.4182
66.34597,117.4876
68.3511,129.34
67.26361,111.7895
67.9315,105.7268
66.05945,133.332
68.16377,145.4734
67.65321,129.5612
64.36944,122.6652
70.9558,146.0678
70.5615,148.0778
66.69993000000001,127.0516
64.99401,109.1885
69.23991,127.3088
64.8078,126.7873
66.40605,113.0716
63.58671,117.3091
67.38624,143.2195
65.25825999999999,95.63814
70.00146,149.3087
67.88215,113.53299999999999
67.67049,138.3916
62.67466999999999,108.2196
67.5159,129.2797
70.21365,139.1803
64.11914,127.4184
67.87092,135.3133
68.35035,128.6184
71.08776,130.4852
69.89331,121.8301
68.51623000000001,132.4995
66.9375,131.2734
70.51274000000001,147.9493
69.24,141.1041
70.41331,137.75799999999998
68.31466999999999,139.5657
71.87173,146.8516
68.68661999999999,148.4892
70.28537,127.3897
66.43732,133.2403
67.92684,141.4374
70.53026,120.2164
69.08279,152.901
68.30593,138.0436
62.78196,119.84700000000001
66.59493,127.1637
70.84278,134.0175
63.31715,104.4658
71.0495,152.5436
69.1247,127.0935
67.35945,130.7049
67.2224,121.3802
67.01715,119.3356
69.31322,137.2461
66.80476999999999,109.5414
69.9654,142.061
67.48073000000001,118.8642
66.60797,129.7934
64.82297,113.3591
69.07401999999999,130.6905
68.7086,121.1474
65.22731999999999,115.8697
68.47918,115.6665
66.26599,121.7592
66.83010999999999,120.5375
67.9537,126.585
66.45348,122.2987
66.63056999999999,141.1367
70.23017,148.6758
62.52373000000001,101.0402
66.05393000000001,129.0051
67.2586,136.0419
68.39697,131.1997
65.63973,99.81515
69.31825,132.5327
63.36659,123.006
69.0924,132.2348
67.67586999999999,134.7738
70.76100000000001,128.8214
65.66691,130.3822
68.1361,124.7791
69.06455,141.4252
68.16494,142.4759
69.52967,131.1727
69.9709,145.0628
63.79425,115.0191
69.46751,118.2912
72.2969,145.85399999999998
68.77365999999999,140.1915
67.99965,119.7057
67.02625,132.8653
65.02626,105.0766
69.15576,131.5739
70.38104,135.204
71.93306,138.5143
64.32772,118.5248
67.09286,109.4495
70.0671,146.3213
68.92730999999999,129.8894
68.90813,119.1438
69.00102,126.7983
66.93841,115.9348
68.55431,121.6152
65.82186999999999,112.6344
68.91932,125.2193
68.93436,113.2651
67.16684000000001,125.1273
65.56974,97.43419
68.42537,139.2146
63.62623000000001,110.8507
66.84578,123.4342
67.32160999999999,124.3376
64.73949,138.3973
67.2232,114.4928
69.23168000000001,133.9763
67.88983,118.2089
66.25333,113.0559
64.46289,109.0084
64.28729,107.04700000000001
65.53454,106.9057
72.21651,139.8698
65.9946,124.2257
68.5705,121.4571
65.012,118.4233
69.05062,143.6487
70.47208,153.8939
68.96375,144.368
67.67011,119.6221
68.67723000000001,126.1419
69.51503000000001,124.8695
65.45238,118.7077
62.91288,109.2128
69.59938000000001,131.8266
67.69385,131.3339
64.97357,100.993
68.08525,137.6375
66.29177,125.542
68.02851,135.0685
68.92165,120.3599
66.84988,130.5163
68.12397,128.8785
66.1724,133.3173
69.83849000000001,131.9638
68.02698000000001,117.2349
69.67130999999999,116.3116
68.55278,139.2787
65.54701,114.619
66.80745999999999,99.00428000000001
65.21928,125.0902
66.84543000000001,132.9089
62.86676,100.8983
69.04609,124.0725
68.68968000000001,128.0095
67.06521,104.9855
67.23158000000001,111.2912
70.18686,122.3744
66.37859,131.3486
66.53401,108.3324
69.81243,134.6215
69.10331,125.7452
68.54078,131.3163
71.45863,139.9082
70.70541,140.5597
67.91753,139.5891
66.46410999999999,129.734
69.76801999999999,127.8121
68.87576,135.248
68.03354,133.7463
69.75726,129.0609
65.89813000000001,121.6184
66.14777,133.4099
67.58574,125.2951
73.6704,147.9165
66.139,107.6645
69.0446,121.1875
71.5113,131.3287
68.15760999999999,119.3325
70.42984,136.3197
69.2076,143.3931
65.57212,127.228
66.03326,108.59899999999999
67.77951999999999,133.2805
66.89907,134.2045
68.83265,141.0966
69.46372,125.2725
63.70189,109.2781
70.32898,142.0952
68.4073,131.5761
70.98603,139.8524
69.93061,138.8325
71.13578000000001,141.1345
69.02293,143.8474
70.30804,139.5592
68.18368000000001,135.9276
69.08438000000001,127.0724
68.22052,130.8069
67.69709,124.2238
65.54462,116.0185
70.17827,136.39
68.83182,116.898
68.1607,126.0392
68.12331,116.5582
66.95183,133.4618
69.53889000000001,129.2925
67.50241,135.2608
71.06352,147.8189
69.35389,130.634
69.21473,128.4229
70.58364,135.3762
67.65723,119.8673
68.17851,130.9928
65.23383000000001,122.345
67.36679000000001,145.0907
68.1547,121.1812
68.47766,124.3275
68.94275999999999,135.2118
70.63372,138.5337
70.70114000000001,129.2904
69.18241,106.3253
66.98559,124.8642
67.98866,103.9803
64.83886,120.4189
69.32666,128.4377
69.27648,124.7911
68.09486,128.0449
67.04034,136.5138
63.172169999999994,127.2456
70.1229,116.8609
67.16659,107.8736
68.18651,129.5985
68.95943,131.1717
68.17666,143.5168
68.57948,111.95
68.82781,124.8432
68.30289,134.3986
67.70155,113.0354
67.26176,114.9494
67.30096,114.3547
66.55762,128.3819
66.26106999999999,118.9925
69.44979000000001,123.2579
71.53026,135.0245
65.52926,134.8985
69.17876,118.432
66.06214,116.509
69.80543,155.6269
66.42381999999999,139.1155
65.82561,137.7805
70.10361,151.6632
69.09444,140.8653
70.13058000000001,135.1643
66.68902,114.2804
66.40708000000001,117.1961
64.85955,115.5248
69.00879,142.8201
68.60604000000001,125.6796
67.26092,120.9883
70.55490999999999,145.2355
66.47424000000001,119.564
70.01705,128.6734
69.71101,137.643
69.66995,137.9075
68.42976,124.3332
67.45158,127.374
71.95866,135.3357
65.96505,110.9834
67.51120999999999,115.6791
67.32413000000001,135.3278
69.08809000000001,123.3441
66.92568,134.901
67.11791,109.1436
69.04477,126.2105
67.50766999999999,123.0543
67.05694,129.4949
66.12548000000001,130.5276
67.95659,134.1742
70.09709000000001,123.9662
66.63756,135.3268
70.59966999999999,133.0057
69.57164,133.752
68.16672,107.975
68.172,115.1333
68.45399,108.1145
71.13818,125.2209
69.04615,133.2845
66.71134,130.885
66.94613000000001,127.2921
68.80144,129.6944
67.87572,131.5021
66.77574,104.4298
67.3683,121.4269
70.20106,154.8632
69.72835,123.179
68.65088,120.791
67.42121,139.7828
66.66263000000001,123.165
65.3813,126.1785
68.81174,135.5761
70.56403,128.5002
70.48654,127.2451
67.70132,137.2192
69.01165,130.7259
70.04011,121.88799999999999
69.82296,145.8658
69.02449,123.8412
70.56446,124.0626
69.53102,130.8152
70.09380999999999,132.9761
69.46091,129.9518
70.20483,118.4049
71.46053,148.6212
67.96766,159.6644
66.32223,134.6167
69.10337,130.0111
70.35191,118.6196
65.59809,123.1285
68.70988,133.8099
65.64636,131.4693
66.58169000000001,140.4575
66.07424,124.2275
67.27841,132.6356
71.09758000000001,126.9142
66.86758,134.945
68.65529000000001,131.0603
64.44764,114.5613
66.99205,154.8623
68.53352,124.2808
70.0236,117.9912
67.33306999999999,131.244
64.42169,119.2322
68.74446,138.4759
67.21276,126.4072
71.33608000000001,136.9999
69.95721,128.1607
68.44901999999999,122.7104
69.63203,150.5264
65.5982,110.4732
69.0652,126.5715
68.74927,140.856
68.10699,129.2909
70.40403,130.5713
68.01914000000001,119.6914
67.12561,113.2244
71.21183,131.1726
65.49434000000001,117.2374
66.22804000000001,117.26
70.94505,138.8221
66.26527,110.32700000000001
68.07446,143.6574
60.8634,106.1939
67.26853,130.8403
67.36763,124.7299
68.70476,117.2914
70.24508,128.3668
66.76051,131.4503
66.63488000000001,118.1354
70.16228000000001,152.0325
68.47641999999999,126.7582
67.12568,137.1491
66.3,134.8203
66.43974,129.9482
71.65878000000001,130.4121
71.50943000000001,128.7986
69.40202,124.229
62.90053,128.8516
66.80442,116.7992
68.42409,116.2243
66.03097,126.5347
67.70209,132.6755
65.90326999999999,121.5589
70.00599,142.7425
66.88443000000001,115.1191
69.52981,128.8579
69.27294,130.2612
70.92726,140.5278
66.54185,121.2715
70.80795,148.2193
64.90215,123.7036
65.63449,110.4167
68.17484,142.9581
67.30476999999999,123.9033
67.43375,117.4727
67.66646,117.2472
70.44561999999999,139.2476
69.36888,135.4301
70.20959,134.7929
69.48549,106.2442
66.7366,124.5938
70.30878,148.238
70.84343,130.0128
64.89809,104.15100000000001
68.31433,122.7189
71.22448,130.8944
70.41471999999999,130.2035
68.80049,115.6403
68.51977,133.2364
72.22353000000001,138.8165
70.33159,152.9261
68.18607,128.0024
68.13655,134.1517
68.97099,122.6575
68.67567,149.735
66.57638,129.6103
65.20035,133.6623
68.23791999999999,132.3743
66.0128,116.2522
70.39431,148.3386
67.09362,112.9607
67.12449000000001,126.3432
70.14358,133.6875
67.69483000000001,110.6572
65.91465,107.5697
68.44067,130.1721
66.46151,120.111
68.81347,125.0421
69.49665999999999,146.5182
71.55308000000001,143.2831
68.73929,128.6261
67.44755,124.6756
67.22249000000001,131.9605
67.49059,132.7359
65.18415,111.5203
64.73962,108.7094
68.47294000000001,109.4371
70.95411999999999,162.4844
67.89517,127.8383
66.06962,116.8535
68.69,137.9111
68.92730999999999,131.7141
69.32625999999999,140.6029
68.63899,122.564
67.63928,140.0484
69.41123,132.3657
70.02939,120.2406
67.56671,124.2366
67.09034,116.1753
66.53975,113.5752
65.10427,113.6349
65.12057,115.9726
67.62436,129.2202
64.96701,118.9745
68.07826,129.8407
66.52541,100.9191
67.80769000000001,139.6569
69.90009,139.5857
70.39798,119.4655
68.16393000000001,131.1518
67.88636,123.5425
68.11211,125.7575
68.48099,126.7384
65.70127,112.5822
69.78242,144.6739
65.08376,131.736
70.44001999999999,149.2576
70.65926,147.8487
66.56993,115.3937
69.04345,143.0016
65.75868,111.5519
68.62714,121.1908
68.99924,117.7849
69.55725,143.996
65.67533,95.8643
64.94449,117.1219
69.40612,120.9522
65.5645,124.9968
67.24688,126.8263
65.36188,117.1863
69.59606,118.9768
68.5428,117.00399999999999
65.95909,129.0219
66.68499,126.4684
67.77261,124.7638
67.55824,129.857
66.72053000000001,134.4433
67.19343,122.9788
68.16320999999999,121.259
67.43465,115.9394
66.17354,125.5482
66.80381,131.6848
68.74365,118.5769
68.98352,133.42700000000002
66.52816,136.1073
67.4141,136.7198
64.16684000000001,128.8207
68.89260999999999,136.2221
65.14364,115.00399999999999
67.06151,120.7166
70.71417,128.55700000000002
68.6961,132.4999
66.8827,118.8532
66.26652,110.3988
