ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
196379,m,1988-04-17,82.0,0,2006,65.0,cbse,115,2,MCA,computer application,66.39,115,0,Punjab,2011,515,585,535,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-0.5719,1.1248,0.8171,-0.9953,0.1864,300000
455593,m,1987-05-26,56.0,state borad hp,2008,58.4,state board,272,2,B.Tech/B.E.,information technology,55.0,272,0,Punjab,2012,404,285,385,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-1.9629,-1.2543,-0.2714,0.0623,-0.2875,190000
435338,m,1990-04-06,75.0,0,2007,56.0,0,11982,2,B.Tech/B.E.,electrical engineering,72.0,11982,0,Orissa,2012,465,365,475,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.9737,0.2668,-1.7954,-1.4653,-0.2875,120000
883188,m,1992-05-19,87.68,state board,2009,75.0,state board,319,2,B.Tech/B.E.,electrical engineering,69.0,319,1,Karnataka,2013,415,425,280,-1.0,435,-1,346,-1,-1,-1,-1,0.2718,-0.4536,0.7785,-2.5163,-0.2859,200000
955394,f,1994-09-10,74.0,state board,2010,78.0,state board,172,2,B.Tech/B.E.,information technology,75.0,172,0,Uttar Pradesh,2014,415,545,510,0.486747008438193,335,-1,376,-1,-1,-1,-1,1.2772,1.2114,0.01,-1.1218,0.4805,180000
295383,f,1989-04-10,76.18,little jacky matric higher secondary school,2007,86.33,sda matric higher secondary school,1034,2,B.Tech/B.E.,computer engineering,73.46,1034,0,Tamil Nadu,2011,485,545,385,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.3555,1.2808,0.2366,1.3549,1.2923,170000
17126,m,1989-04-24,76.0,u p board,2005,71.0,u p board,23,2,B.Tech/B.E.,computer engineering,70.0,23,0,Uttar Pradesh,2010,345,475,625,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.3555,1.2808,1.3977,-0.9953,-0.2875,370000
361646,m,1990-07-29,79.68,0,2008,65.83,0,1384,2,B.Tech/B.E.,mechanical engineering,79.4,1384,0,Karnataka,2012,435,554,515,0.490636955889964,-1,-1,-1,383,-1,-1,-1,-1.8083,-0.9033,-1.0697,0.2973,-0.406,155000
947111,f,1992-03-20,78.72,state board,2010,69.88,state board,979,2,B.Tech/B.E.,computer science & engineering,70.42,979,1,Karnataka,2014,450,410,320,0.744758354008939,445,-1,438,-1,-1,-1,-1,-0.159,0.0459,-0.4511,-0.3612,-0.0943,200000
351307,m,1990-02-10,80.5,icse,2008,68.4,cbse,11571,1,B.Tech/B.E.,computer engineering,67.95,11571,1,Maharashtra,2012,565,544,505,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,-0.0537,0.7673,-0.2875,550000
507994,f,1991-04-02,82.0,central board of secondary education,2008,65.6,central board of secondary education,12378,2,B.Tech/B.E.,information technology,54.68,12378,0,Maharashtra,2012,415,450,430,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.6538,0.5008,1.1437,1.2374,-0.4455,195000
493734,m,1991-10-24,86.2,cbse,2008,91.33,stateboard/tamil nadu,3944,2,B.Tech/B.E.,computer science & engineering,84.0,3944,1,Tamil Nadu,2012,465,415,530,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-2.272,-0.9033,-0.6343,0.4148,-1.4724,400000
1225876,m,1992-06-23,64.0,state board,2009,66.5,state board,9189,2,B.Tech/B.E.,computer science & engineering,70.52,9189,1,Telangana,2013,395,570,430,0.356536487724475,415,-1,346,-1,-1,-1,-1,-0.7335,-0.7866,-0.4511,1.4136,-0.4776,200000
517535,m,1991-03-01,88.83,board of  secondary education,2008,97.2,"board of intermidiate education,ap",9189,2,B.Tech/B.E.,electronics and communication engineering,75.0,9189,1,Telangana,2012,485,585,695,0.910770164246022,475,433,-1,-1,-1,-1,-1,-0.5719,0.7348,0.3817,0.1798,-0.4455,530000
947697,m,1992-05-15,67.42,icse,2010,85.5,state board,314,2,B.Tech/B.E.,computer science & engineering,75.04,314,1,Karnataka,2014,590,520,605,0.842248322257836,515,-1,469,-1,-1,-1,-1,0.1282,-0.4536,-0.2974,0.5262,-2.0105,325000
1251095,f,1992-11-11,79.33,state board,2008,71.0,state board,973,2,B.Tech/B.E.,electronics and communication engineering,70.08,973,0,Uttar Pradesh,2013,405,470,450,0.493596387301038,325,324,-1,-1,-1,-1,-1,1.4208,0.2124,0.4711,-0.995,0.8637,150000
538390,m,1990-01-20,90.4,sslc,2008,65.0,pre-university,315,2,B.Tech/B.E.,electrical engineering,80.3,315,1,Karnataka,2012,615,620,750,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.2782,-0.4353,-0.1988,0.7086,-0.7615,375000
794194,m,1990-12-25,82.4,cbse,2010,72.0,cbse,8350,2,B.Tech/B.E.,electronics and communication engineering,64.06,8350,0,Uttar Pradesh,2014,485,525,545,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-0.0154,0.3789,0.6248,0.9066,0.6721,225000
274695,m,1989-12-10,68.8,upboard,2006,63.6,upboard,10932,2,B.Tech/B.E.,electronics and communication engineering,68.2,10932,0,Uttar Pradesh,2011,315,515,565,0.694479327708463,-1,366,-1,-1,-1,313,-1,1.4374,0.3448,0.0914,-0.0552,0.5024,120000
1266399,m,1990-02-05,77.0,cbse,2008,66.0,cbse,11425,2,B.Tech/B.E.,computer science & engineering,64.25,11425,1,Karnataka,2013,770,565,430,0.744758354008939,555,-1,438,-1,-1,-1,-1,-1.0208,-0.2871,0.1637,-0.3612,1.0554,240000
1089302,m,1992-03-18,84.6,cbse,2010,70.4,cbse,14004,2,B.Tech/B.E.,civil engineering,75.0,14004,0,Himachal Pradesh,2014,580,625,545,0.536782666535172,-1,-1,-1,-1,-1,-1,356,1.5644,1.7109,0.7785,-0.8682,1.247,375000
597966,m,1990-08-02,91.8,cbse,2008,82.7,cbse,47,1,B.Tech/B.E.,mechanical and automation,75.39,47,1,Delhi,2013,580,640,720,0.971663490820888,-1,-1,-1,553,-1,-1,-1,-0.159,0.8784,0.3174,0.2727,0.4805,180000
692823,m,1992-01-29,78.25,state board,2009,74.6,state board,5216,2,B.Tech/B.E.,information technology,78.6,5216,1,West Bengal,2013,720,450,590,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.8772,0.7119,0.4711,-0.1076,0.6721,520000
362798,f,1989-08-10,70.0,state board,2007,69.0,state board,5158,2,B.Tech/B.E.,electronics and communication engineering,76.11,5158,0,Uttarakhand,2012,565,445,625,-1.0,465,-1,-1,-1,-1,-1,-1,0.1282,0.0459,0.3174,0.2727,0.2889,365000
356259,m,1990-11-19,58.0,cbse,2008,64.0,up board,7134,2,B.Tech/B.E.,information technology,62.0,7134,0,Uttar Pradesh,2012,475,485,365,0.10487135986097,275,-1,-1,-1,-1,-1,-1,0.3941,0.1888,1.2525,-0.349,-1.2354,130000
1077591,m,1989-08-15,87.0,cbse,2008,75.0,cbse,17199,2,B.Tech/B.E.,computer science & engineering,68.62,17199,0,Uttar Pradesh,2013,560,555,535,0.622642915849938,535,-1,407,-1,-1,-1,-1,-0.5899,-0.9531,0.01,0.0192,-1.0524,240000
313158,m,1991-02-05,69.5,up board,2008,64.4,up board,96,2,MCA,computer application,68.0,96,0,Sikkim,2013,435,575,415,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,0.6178,-0.7068,-0.17277,0.3444,520000
42876,m,1987-10-23,83.14,ghseb,2006,58.0,ghseb,412,2,B.Tech/B.E.,chemical engineering,69.94,412,0,Gujarat,2010,595,435,475,-1.0,265,-1,-1,-1,-1,-1,-1,-2.272,0.3448,-1.2148,-0.0552,0.3444,120000
1230582,m,1992-10-12,95.8,state board,2010,87.16,state board,482,2,B.Tech/B.E.,mechanical engineering,79.0,482,0,Tamil Nadu,2014,430,395,500,0.0669607065028304,-1,-1,-1,253,-1,-1,-1,-0.5899,-1.1196,0.4711,-0.7415,-1.4356,110000
596083,m,1991-07-04,87.0,icse,2009,92.5,icse,44,2,B.Tech/B.E.,electronics and communication engineering,75.64,44,0,Uttar Pradesh,2014,570,645,870,0.985461394326131,415,500,-1,-1,553,-1,-1,0.7027,-0.1206,-0.1437,-2.0092,-1.4356,450000
619652,m,1989-02-16,84.75,state board,2008,75.6,state board,275,2,B.Tech/B.E.,electronics & telecommunications,94.7,275,1,Karnataka,2013,510,545,780,0.538386892985096,-1,333,-1,-1,-1,446,-1,0.2718,-0.6201,-0.6048,0.7798,0.0973,325000
513384,m,1991-06-07,75.0,up board,2007,75.0,up board,893,2,B.Tech/B.E.,computer science & engineering,70.0,893,0,Uttar Pradesh,2011,555,545,635,0.979521744319216,625,-1,-1,-1,-1,-1,-1,1.2828,1.5928,0.2366,-1.2303,0.6603,420000
1248140,m,1991-03-25,68.0,state board,2007,70.0,state board,973,2,B.Tech/B.E.,information technology,64.0,973,0,Uttar Pradesh,2013,395,555,475,0.0800552813405495,525,-1,253,-1,-1,-1,-1,0.2718,1.3779,0.1637,-0.7415,0.8637,95000
308775,m,1990-05-10,75.0,cbse,2008,62.8,cbse,5904,2,B.Tech/B.E.,electronics and electrical engineering,64.7,5904,0,Uttar Pradesh,2012,555,625,535,0.124502074009537,-1,233,-1,-1,-1,-1,-1,-0.2628,-1.2153,-1.5051,-0.8778,-0.6035,360000
1081710,m,1992-11-20,83.33,cbse,2010,80.3,cbse,16186,1,B.Tech/B.E.,mechanical engineering,76.0,16186,0,Andhra Pradesh,2014,720,580,645,0.725984147969479,-1,-1,-1,438,-1,-1,-1,1.2772,1.2114,1.3933,-2.0092,-0.0943,320000
337784,f,1989-06-10,92.8,0,2006,83.0,0,3076,2,MCA,computer application,86.7,3076,0,Tamil Nadu,2012,375,435,425,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.7473,-0.6343,-0.29027,-0.5245,300000
850062,m,1992-07-31,91.8,state board,2009,89.0,state board,1754,2,B.Tech/B.E.,computer science & engineering,66.2,1754,0,Kerala,2013,675,500,575,0.744758354008939,395,-1,438,-1,-1,-1,-1,0.99,1.7109,0.1637,1.0333,1.247,325000
529692,m,1991-07-01,72.0,up board,2007,76.0,up board,66,2,B.Tech/B.E.,information technology,71.32,66,0,Uttar Pradesh,2012,510,535,545,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.2782,1.4368,1.3977,0.0035,0.6603,240000
350055,f,1990-09-30,80.0,0,2008,83.0,0,9019,2,B.Tech/B.E.,computer engineering,80.67,9019,0,Haryana,2012,534,515,485,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.59199999999999,0.9688,0.4906,2.1774,-0.1295,420000
895882,f,1992-01-12,93.6,state board,2010,69.8,state board,15578,2,B.Tech/B.E.,computer science & engineering,68.57,15578,0,Karnataka,2014,605,485,650,0.953899775079926,365,-1,530,-1,-1,-1,-1,0.5591,1.0449,0.3174,1.2869,0.6721,115000
390591,m,1991-04-06,70.0,kolhapur,2008,68.67,kolhapur,7495,2,B.Tech/B.E.,mechanical engineering,56.36,7495,0,Maharashtra,2012,415,535,425,0.714529363243447,-1,-1,-1,435,-1,-1,-1,1.7852,1.9048,1.3977,0.2679,-0.6035,180000
716336,m,1991-04-18,81.5,state board,2012,89.0,state board,3026,2,B.Tech/B.E.,electronics and communication engineering,69.2,3026,1,Telangana,2013,395,500,530,0.960603251997053,335,466,-1,-1,-1,-1,-1,1.4208,0.3789,0.9322,1.4136,0.2889,400000
1247341,m,1991-08-03,90.4,cbse,2009,83.6,cbse,1570,2,B.Tech/B.E.,electrical engineering,76.4,1570,0,Assam,2013,675,570,645,0.984661887783942,635,-1,-1,-1,612,-1,-1,0.2718,0.2124,0.4711,-1.5021,-0.0943,360000
352852,f,1991-02-06,73.0,matriculation,2008,71.0,hsc,9481,2,B.Tech/B.E.,electronics and electrical engineering,73.4,9481,0,Tamil Nadu,2012,575,385,335,0.538386892985096,285,333,-1,-1,-1,-1,-1,0.2782,1.1248,-0.344,-0.7015,0.5024,300000
338428,m,1991-02-28,86.6,cbse,2009,75.0,cbse,11637,2,B.Tech/B.E.,computer science & engineering,74.0,11637,0,Madhya Pradesh,2013,505,545,565,0.356536487724475,475,-1,346,-1,-1,-1,-1,-2.5039,0.0328,0.3817,0.26793,0.5024,390000
637306,m,1989-02-11,69.0,state board,2009,87.0,state board,1428,2,B.Tech/B.E.,aeronautical engineering,60.0,1428,1,Telangana,2013,310,400,455,0.130441735719574,-1,-1,-1,286,-1,-1,-1,-1.0208,-0.7866,-0.7585,1.6672,-3.735,145000
1160213,m,1991-06-24,72.6,cbse,2008,71.4,cbse,7557,2,B.Tech/B.E.,information technology,67.0,7557,1,Delhi,2014,685,595,690,0.842248322257836,575,-1,469,-1,-1,-1,-1,-2.7443,-0.2871,-0.2974,1.2869,-2.2021,320000
405740,m,1991-09-17,88.0,cbse,2008,80.0,cbse,186,2,B.Tech/B.E.,computer engineering,78.0,186,0,Haryana,2012,455,684,635,0.974396112538398,615,-1,-1,-1,-1,-1,-1,1.1283,-0.6693,0.0552,-2.0529,-0.9194,480000
1233826,m,1993-01-24,76.0,state board,2009,89.8,state board,272,2,B.Tech/B.E.,computer science & engineering,62.0,272,0,Punjab,2015,595,530,630,-1.0,-1,-1,-1,-1,-1,-1,-1,0.5591,0.7119,0.01,-0.2344,0.8637,330000
1206204,m,1992-04-08,77.6,cbse,2010,77.4,cbse,6874,2,B.Tech/B.E.,computer science & engineering,72.0,6874,0,Uttarakhand,2014,630,520,355,0.842248322257836,645,-1,469,-1,-1,-1,-1,-1.1644,-1.1196,-0.9122,-0.1076,-0.6692,325000
123487,f,1989-07-11,82.13,maharashtra board,2006,78.5,maharashtra board,1277,2,B.Tech/B.E.,information technology,62.13,1277,1,Maharashtra,2010,755,625,665,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-1.0697,0.4148,0.6603,630000
927386,m,1990-06-24,72.8,state board,2008,80.2,state board,5015,2,MCA,computer application,78.5,5015,0,Andhra Pradesh,2014,440,415,560,0.276047228046856,345,-1,-1,-1,-1,-1,-1,1.4208,0.8784,2.1617,-0.995,0.8637,120000
1218810,m,1992-05-26,76.0,cbse,2009,68.2,cbse,8160,2,B.Tech/B.E.,electronics and communication engineering,70.0,8160,0,Haryana,2013,615,485,525,-1.0,445,-1,407,-1,-1,-1,-1,1.2772,0.8784,0.4711,-0.1076,0.8637,205000
536794,f,1992-03-18,88.8,0,2009,79.8,0,124,2,B.Tech/B.E.,computer engineering,86.76,124,0,Orissa,2013,615,545,575,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.1082,0.8128,-0.0537,0.6498,-0.0506,450000
724092,m,1990-03-23,82.4,cbse,2008,71.3,cbse,7000,2,B.Tech/B.E.,telecommunication engineering,72.6,7000,1,Karnataka,2013,595,580,635,0.655766942617211,485,-1,-1,-1,-1,366,-1,-0.0154,0.7119,0.1637,-0.1076,1.2121,350000
991139,m,1992-10-23,75.0,state board,2010,71.6,state board,16092,2,B.Tech/B.E.,computer science & engineering,68.75,16092,0,Andhra Pradesh,2014,290,485,310,0.744758354008939,435,-1,438,-1,-1,-1,-1,1.4208,0.2124,0.9322,-1.5021,1.247,320000
259792,m,1988-05-21,79.8,0,2006,74.5,0,4408,2,B.Tech/B.E.,computer engineering,74.3,4408,0,Tamil Nadu,2010,255,365,315,0.0422231310972419,225,-1,-1,-1,-1,-1,-1,-0.2628,-1.2153,-0.344,1.1199,-1.5513,120000
1034769,m,1990-11-03,76.8,state board,2009,83.6,state board,2066,2,B.Tech/B.E.,information technology,84.8,2066,1,West Bengal,2013,665,570,690,0.842248322257836,395,-1,469,-1,-1,-1,-1,-1.0208,-0.7866,-1.2196,0.2727,-0.8608,290000
337880,f,1989-03-04,87.8,0,2006,73.83,0,3076,2,MCA,computer application,88.0,3076,0,Tamil Nadu,2012,345,475,345,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.59199999999999,1.0858,-0.8157,-1.58287,0.3444,315000
295307,m,1987-09-06,60.14,biharboard,2007,66.0,upboard,2819,2,B.Tech/B.E.,computer engineering,67.0,2819,0,Uttar Pradesh,2011,295,365,615,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.1082,-0.2793,-1.7954,1.0024,-0.4455,135000
757456,m,1984-06-05,62.0,state board,2004,64.0,state board,315,2,MCA,computer application,72.0,315,1,Karnataka,2012,415,485,445,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.7081,0.7119,0.7785,-0.3612,-0.6692,330000
133428,m,1988-02-15,64.0,0,2004,53.0,0,6953,2,B.Tech/B.E.,computer engineering,74.5,6953,0,West Bengal,2010,465,625,625,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.7465,0.8128,1.2525,-0.4078,0.6603,360000
1089747,m,1988-01-20,62.86,certificate of middle years program of ib,2007,69.04,international baccalaureate (ib) diploma,1744,2,MCA,computer application,76.67,1744,0,Uttar Pradesh,2013,630,580,330,0.98374996654107,635,-1,-1,-1,-1,-1,-1,0.7027,0.2124,-1.2196,-0.8682,0.6721,315000
1267511,m,1989-10-21,72.0,state board,2008,68.0,state board,883,2,MCA,computer application,70.0,883,0,Tamil Nadu,2015,315,395,320,0.356536487724475,495,-1,346,-1,-1,-1,-1,-0.5899,-0.6201,-0.1437,0.0192,-2.0105,105000
338410,m,1992-06-02,75.0,cbse,2009,70.0,cbse,11637,2,B.Tech/B.E.,computer engineering,72.0,11637,0,Madhya Pradesh,2013,495,605,545,0.356536487724475,425,-1,346,-1,-1,-1,-1,-0.6491,0.5008,0.5269,0.53233,0.6603,200000
927081,m,1991-12-01,83.0,cbse,2009,76.0,cbse,10971,2,B.Tech/B.E.,computer engineering,65.0,10971,0,Uttar Pradesh,2014,545,385,470,0.23780283983757,135,-1,315,-1,-1,-1,-1,-0.8772,0.7119,1.0859,-0.995,1.0554,250000
302743,f,1989-11-27,84.0,maharashtra,2007,71.83,maharashtra,11583,2,B.Tech/B.E.,electronics engineering,61.32,11583,0,Maharashtra,2011,495,535,425,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.880999999999999,0.9688,0.5269,-0.9953,0.9763,410000
277189,m,1988-02-14,53.0,0,2004,61.0,0,66,2,MCA,computer application,64.0,66,0,Uttar Pradesh,2011,355,325,535,0.377551419424541,375,-1,-1,-1,-1,-1,-1,0.6646,-0.7473,1.1074,0.1798,0.3444,340000
872382,m,1991-04-30,86.6,cbse,2009,73.2,cbse,347,2,B.Tech/B.E.,information technology,75.0,347,0,Uttar Pradesh,2014,640,545,605,0.842248322257836,435,-1,469,-1,-1,-1,-1,-1.5953,-0.9531,0.01,0.7798,0.4805,325000
831825,m,1992-09-02,73.4,state board,2010,74.4,state board,492,2,B.Tech/B.E.,computer science & engineering,61.2,492,1,Telangana,2014,650,440,445,0.486747008438193,375,-1,376,-1,-1,-1,-1,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518,315000
435062,m,1990-09-21,71.1,rajasthan board,2009,71.01,state board of technical eduction panchkula,186,2,B.Tech/B.E.,mechanical engineering,69.0,186,0,Haryana,2012,475,455,575,0.714529363243447,-1,-1,-1,435,-1,-1,-1,0.2009,0.2668,0.163999999999999,0.4148,0.0284,255000
898295,m,1992-11-26,76.0,cbse,2010,71.0,cbse,7626,2,B.Tech/B.E.,information technology,68.8,7626,0,Uttar Pradesh,2014,555,585,470,0.486747008438193,335,-1,376,-1,-1,-1,-1,-1.4517,-0.9531,-1.2196,0.2727,-1.244,180000
1063638,m,1992-02-03,72.0,state board,2009,53.0,cbse,13964,2,B.Tech/B.E.,computer science & engineering,73.5,13964,0,Punjab,2013,465,420,500,0.356536487724475,475,-1,346,-1,-1,-1,-1,0.1282,0.3789,0.3174,-0.7415,0.6721,360000
592952,f,1991-11-27,80.0,cbse,2009,90.0,board of intermediate(bie),8818,2,B.Tech/B.E.,electronics and communication engineering,79.0,8818,1,Telangana,2013,465,410,530,0.824666400671332,-1,400,-1,-1,-1,366,-1,0.7027,0.7119,-3.3713,0.2727,0.4805,250000
989860,m,1992-02-13,90.8,state board,2010,90.1,state board,12832,2,B.Tech/B.E.,computer science & engineering,67.7,12832,0,Karnataka,2014,525,530,595,0.486747008438193,485,-1,376,-1,-1,-1,-1,-0.3027,0.7119,-0.2974,1.1601,-0.4776,250000
644037,m,1991-04-20,80.6,cbse,2008,63.0,cbse,462,2,B.Tech/B.E.,electronics and communication engineering,72.58,462,1,Karnataka,2013,640,545,515,0.824666400671332,405,400,-1,-1,-1,473,-1,0.4155,-0.7866,0.1637,-0.7415,0.4805,300000
1279886,f,1991-12-08,81.0,cbse,2010,78.0,cbse,4450,2,B.Tech/B.E.,electronics and communication engineering,65.0,4450,0,Uttar Pradesh,2014,630,520,545,0.493596387301038,495,324,-1,-1,-1,-1,-1,1.2772,0.8784,1.547,-0.8682,-0.2859,170000
814349,m,1991-02-08,68.0,cbse,2010,67.0,cbse,13210,2,B.Tech/B.E.,electronics and communication engineering,61.72,13210,0,Uttar Pradesh,2014,450,465,470,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.4155,0.5454,-0.4511,-1.6289,0.8637,120000
715228,m,1991-08-06,82.8,state board,2008,73.11,state board,2766,2,B.Tech/B.E.,electronics and communication engineering,71.81,2766,0,Madhya Pradesh,2012,510,495,340,0.538386892985096,-1,333,-1,-1,-1,-1,-1,1.5644,0.7119,-0.9122,-2.5163,-0.6692,405000
722915,m,1991-12-02,89.23,state board,2009,88.0,state board,6189,2,B.Tech/B.E.,electronics & telecommunications,75.2,6189,1,Maharashtra,2013,685,620,750,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-0.8772,-1.2861,0.7785,-0.3612,-0.8608,400000
1274508,m,1990-12-08,74.5,cbse,2009,61.2,cbse,23,2,B.Tech/B.E.,computer science & engineering,68.9,23,0,Uttar Pradesh,2013,420,530,415,0.486747008438193,535,-1,376,-1,-1,-1,-1,1.9953,1.0449,1.2396,-1.7556,0.4805,280000
349849,m,1989-07-14,78.3,0,2006,63.8,0,2162,2,MCA,computer application,72.0,2162,1,Telangana,2012,465,335,365,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-1.4992,-0.2012,0.2729,0.4148,-0.2875,240000
1281863,m,1993-09-14,89.0,state board,2011,95.7,state board,12941,2,B.Tech/B.E.,computer science & engineering,72.0,12941,0,Andhra Pradesh,2015,545,530,495,0.744758354008939,425,-1,438,-1,-1,-1,-1,-0.3027,0.7119,0.4711,0.3995,-0.6692,300000
707121,m,1992-05-03,81.6,state board,2009,85.4,state board,13741,2,B.Tech/B.E.,information technology,63.79,13741,0,Andhra Pradesh,2013,395,485,445,0.356536487724475,375,-1,346,-1,-1,-1,-1,-1.1644,-1.1196,-1.8344,-0.4879,-3.735,345000
1007216,f,1992-10-15,86.2,cbse,2010,84.3,state board,4609,2,B.Tech/B.E.,electronics and communication engineering,72.6,4609,1,Tamil Nadu,2014,535,590,430,0.338786347219528,325,292,-1,-1,-1,-1,-1,1.2772,-0.2871,-0.2974,-1.6289,0.0973,300000
514541,f,1988-08-23,84.0,cbse,2006,71.0,cbse,2528,2,B.Tech/B.E.,electronics and communication engineering,73.5,2528,0,Uttar Pradesh,2012,535,460,340,0.985461394326131,325,500,-1,-1,-1,-1,-1,0.3555,0.1888,0.672,0.8848,-0.406,200000
805128,f,1989-10-08,74.0,state board,2008,76.44,state board,3238,2,B.Tech/B.E.,information technology,70.0,3238,0,Madhya Pradesh,2012,475,535,530,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.7081,1.2114,1.3933,0.5262,0.4805,305000
182636,f,1990-06-15,79.4,cbse,2007,83.2,cbse,429,2,B.Tech/B.E.,information technology,83.54,429,0,Uttar Pradesh,2011,525,565,605,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,-0.1988,-0.0552,1.2923,180000
549816,f,1991-08-04,85.0,ssc,2009,84.17,state board of technical education and training,4032,2,B.Tech/B.E.,electronics and communication engineering,69.98,4032,0,Andhra Pradesh,2012,495,615,494,0.910770164246022,465,433,-1,-1,-1,-1,-1,0.5591,-0.2871,0.4711,-1.7556,-0.6692,330000
1262846,f,1992-04-29,93.44,state board,2010,86.0,state board,1140,2,B.Tech/B.E.,electronics and communication engineering,79.95,1140,1,Karnataka,2014,745,545,500,0.881620069530177,415,420,-1,-1,-1,-1,-1,0.8463,-0.1206,0.7785,-0.8682,0.0973,325000
984667,m,1993-11-16,74.5,cbse,2010,62.0,cbse,387,2,B.Tech/B.E.,mechanical engineering,63.82,387,0,Uttar Pradesh,2015,615,470,560,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.2718,0.7119,-0.4511,0.653,0.4805,60000
113081,m,1989-02-14,74.0,secondary education board of rajasthan,2006,72.0,secnior secondary education board of rajasthan,2093,2,M.Tech./M.E.,information technology,72.7,2093,0,Uttar Pradesh,2013,415,485,545,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.4173,0.5008,1.1074,-0.0552,-0.4455,445000
556005,m,1991-11-01,92.0,karnataka,2009,72.0,karnataka sslc,10209,2,B.Tech/B.E.,computer engineering,66.0,10209,1,Karnataka,2013,500,440,500,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-2.457,-0.9531,-0.7585,0.9066,0.0973,300000
897769,m,1992-10-27,82.56,state board,2010,81.66,state board,1866,2,B.Tech/B.E.,telecommunication engineering,73.56,1866,1,Karnataka,2014,520,525,455,0.655766942617211,-1,356,-1,-1,-1,366,-1,-0.4463,-0.6201,0.1637,1.0333,1.0554,400000
806067,m,1990-04-02,58.0,state board,2007,63.0,state board,11759,2,MCA,computer application,55.0,11759,0,Uttarakhand,2014,265,340,265,0.165633091512476,305,-1,-1,-1,-1,-1,-1,-0.4463,-0.9531,0.01,1.2869,-1.0524,125000
897369,m,1992-10-22,76.0,state board,2010,69.0,state board,2045,2,B.Tech/B.E.,computer science & engineering,67.1,2045,1,Karnataka,2014,485,415,455,0.0409993103614119,555,-1,223,-1,-1,-1,-1,-0.7335,-0.1206,0.3174,0.7798,-0.2859,400000
841260,m,1990-07-16,77.4,state board,2007,88.1,state board,8970,2,B.Tech/B.E.,computer science & engineering,65.61,8970,1,Telangana,2011,580,595,720,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.2632,1.5081,0.2113,-1.3255,-0.0844,330000
708034,m,1990-12-20,65.0,cbse,2008,70.4,cbse,10266,2,B.Tech/B.E.,instrumentation engineering,58.13,10266,1,Karnataka,2013,615,620,545,0.0957537630042686,315,-1,-1,-1,-1,-1,-1,-0.8772,-0.1206,0.1637,1.2869,1.247,260000
918908,f,1995-01-10,60.0,state board,2010,73.0,state board,6408,2,B.Tech/B.E.,electronics and communication engineering,75.16,6408,0,Uttar Pradesh,2014,450,555,500,-1.0,-1,-1,-1,-1,-1,-1,-1,1.2772,-1.1196,0.01,0.9066,0.4805,240000
1088577,m,1993-06-05,69.0,state board,2010,83.6,state board,1843,2,B.Tech/B.E.,computer science & engineering,66.23,1843,1,Telangana,2014,405,495,535,0.144789889482462,455,-1,284,-1,-1,-1,-1,1.2772,0.3789,-0.6048,0.1459,-0.4776,145000
509882,f,1991-05-04,76.2,cbse,2008,72.6,cbse,8954,2,B.Tech/B.E.,computer engineering,74.7,8954,0,Rajasthan,2012,510,665,455,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.1082,0.2668,-0.2714,0.2973,-0.9194,450000
