id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2665167,Exquisite apartment in Amsterdam,10708068,Tom,,De Pijp - Rivierenbuurt,52.357490000000006,4.890680000000001,Entire home/apt,2,162,16-02-2020,2.17,1,71
23195430,Romantic luxurious App with Jacuzzi in the Pijp,136350942,Mimi,,De Pijp - Rivierenbuurt,52.35468,4.90185,Entire home/apt,3,10,05-12-2018,0.38,1,0
39672657,Studio,209991169,Alp,,Centrum-Oost,52.36555,4.88218,Entire home/apt,1,0,,,2,85
8809467,Japanese style guest room + parking,46017070,Ying Kit,,Oostelijk Havengebied - Indische Buurt,52.3744,4.93595,Private room,1,278,30-05-2020,4.91,2,363
16494667,Central location in popular '9 Streets'  district,103949642,Rob,,Centrum-West,52.37062,4.88385,Entire home/apt,3,25,07-07-2019,0.65,1,173
20685033,Room with Panoramic view in PenthouseTower,16342008,Chris,,Osdorp,52.36508,4.8082,Private room,2,107,15-03-2020,3.21,1,106
12039992,4 bedroom apart. Great for families! Close to RAI,11661424,Nick & Kirsten,,Zuid,52.34928,4.87792,Entire home/apt,3,31,17-09-2019,0.62,1,29
36518460,Private room-5 min walk to jordan and 20 to center,126471694,Jovana,,Westerpark,52.37825,4.875769999999999,Private room,2,4,04-11-2019,0.41,3,0
20873357,Cosy 2-bedroom apartment with roof-terrace,254037,Julian,,De Baarsjes - Oud-West,52.360009999999996,4.86744,Entire home/apt,2,7,17-06-2018,0.21,1,0
30704028,"Spacious bright app, top location near city centre",56798760,Rj,,De Pijp - Rivierenbuurt,52.35244,4.89577,Entire home/apt,2,10,01-03-2020,0.55,1,0
12451293,"Hotel in the heart of Amsterdam, Single room",67005410,Feliciano,,Centrum-West,52.37468,4.8989199999999995,Private room,1,158,26-02-2020,3.17,16,365
36763786,Amsterdam sleep & shine on coco-mat!,9048125,Genevieve,,Buitenveldert - Zuidas,52.32333,4.878819999999999,Private room,2,11,29-02-2020,1.05,2,0
1233879,Apartment 1573,329249,Emmett,,Centrum-West,52.37232,4.89879,Entire home/apt,3,4,22-06-2017,0.08,7,353
32226536,Modern & comfortable house in hip neighbourhood!,61196929,Renée,,De Baarsjes - Oud-West,52.365629999999996,4.85865,Entire home/apt,1,9,27-05-2019,0.61,1,0
14099157,Rose's Inn,49769793,Sherry,,Bijlmer-Centrum,52.3186,4.94459,Private room,2,187,16-03-2020,3.96,1,90
10645956,Spacious house at trendy Kinkerstraat (West),19526813,Sofie,,De Baarsjes - Oud-West,52.36547,4.863580000000001,Entire home/apt,3,8,01-10-2018,0.21,1,0
3602487,Canal apartment on a prime spot,18150623,Lotte,,Centrum-West,52.368190000000006,4.8839,Entire home/apt,2,45,29-08-2019,0.67,1,185
13421459,Incredible APT IN JORDAAN | Sunny BALCONY,1464510,Wendy And Bram,,Centrum-West,52.3734,4.881880000000001,Entire home/apt,2,52,10-01-2020,1.09,78,0
30878500,"Sunny, spacious channelhouse with sauna & parking",15376642,Dagmar,,IJburg - Zeeburgereiland,52.35244,4.99801,Entire home/apt,2,5,18-08-2019,0.45,1,0
14534373,Central & Peacefull,1810956,Josselien,,De Pijp - Rivierenbuurt,52.34928,4.89037,Entire home/apt,3,23,04-02-2019,0.5,1,0
10197779,Modern renovated architect's apartment,15567510,Jordy,,De Baarsjes - Oud-West,52.37104,4.85837,Entire home/apt,2,5,15-03-2020,0.68,1,10
2144830,Lovely apartment with water view!,10947266,Heleen,,De Pijp - Rivierenbuurt,52.34965,4.88828,Entire home/apt,2,11,25-05-2019,0.16,1,179
25512176,Spacious houseboat 10 min from central station,13476825,Your Amsterdam Home,,Westerpark,52.390209999999996,4.89145,Entire home/apt,3,9,17-02-2020,0.38,2,0
35696576,New:  'Characteristic Amsterdam apartment',57990070,Elianne,,Bos en Lommer,52.37624,4.863090000000001,Entire home/apt,2,6,23-02-2020,0.5,1,0
18380286,Lovely family house with garden and free parking,127300807,Arnoud,,Oud-Noord,52.39156,4.94257,Entire home/apt,2,6,17-08-2018,0.16,1,0
792356,Cozy Aptmt in Amsterdam City Centre,3249166,Geerten,,Centrum-Oost,52.37015,4.9243,Entire home/apt,10,29,11-07-2016,0.33,1,0
5671211,Unique apartment in canal house,3528684,Emma,,Centrum-Oost,52.36295,4.8868,Entire home/apt,25,10,22-08-2018,0.17,1,163
200461,Studio next 2 V´park near Leidsepl.,539840,Johanna,,De Baarsjes - Oud-West,52.35931,4.86111,Entire home/apt,5,40,22-02-2020,0.37,1,49
282269,Your central home in wonderful AMS!,1471195,Judith,,Zuid,52.35017,4.85255,Entire home/apt,10,3,15-09-2015,0.04,1,0
7077584,Lovely spacious aprt in center,11924908,Leah,,Zuid,52.35703,4.85224,Entire home/apt,2,41,08-03-2020,0.7,1,20
5544300,Appartment close to the park,3892282,Frank,,Oud-Oost,52.354659999999996,4.91364,Private room,2,14,08-01-2017,0.26,1,0
24751175,Quiet friendly room in upcoming area,28301222,Rosa,,Oud-Noord,52.40031,4.91252,Private room,2,36,14-03-2020,1.4,1,3
7829747,Bright apartment near Vondelpark,41231699,Ernst,,De Baarsjes - Oud-West,52.3604,4.85935,Entire home/apt,2,22,18-03-2018,0.38,1,0
2550665,*Beautiful *lakeside*family-house,12997063,"Milah, Abram En Aram",,Noord-Oost,52.4143,5.02769,Entire home/apt,4,12,05-01-2018,0.16,1,0
14869289,Cosy and beautiful apartment with garden,16265291,Nienke,,De Baarsjes - Oud-West,52.35986,4.851780000000001,Entire home/apt,3,34,17-01-2020,0.84,1,351
12164344,Lovely house in hip east area,65207621,Corien,,Oostelijk Havengebied - Indische Buurt,52.362320000000004,4.9343900000000005,Entire home/apt,3,8,29-01-2018,0.16,1,0
14683574,120m2 Penthouse with Rooftop next to Vondelpark,14874061,Jasper,,De Baarsjes - Oud-West,52.35921,4.8544,Entire home/apt,2,15,11-12-2016,0.33,31,0
9427056,Cute & cozy Amsterdam appartement,7994920,Tommie,,De Baarsjes - Oud-West,52.36595,4.87751,Entire home/apt,2,15,14-04-2017,0.27,1,0
6571994,Jolly Horses,22481192,Annemieke,,Centrum-West,52.379870000000004,4.89168,Private room,2,225,09-03-2020,5.63,1,170
24831343,Modern room near Centraal Station,107391771,Juan Francisco,,Oud-Oost,52.35693,4.9182,Private room,3,15,03-01-2020,0.6,2,178
14494732,Great appartment and great super central location,57926693,Renske,,Centrum-Oost,52.36493,4.88232,Entire home/apt,2,9,01-01-2017,0.2,1,0
8857288,Amsterdam Centre: 18th century apt,5021556,Farnoosh And Karl,,Centrum-Oost,52.37193,4.90206,Entire home/apt,4,20,17-02-2019,0.38,1,0
12640663,Bright modern apartment w/balcony!,21917026,Caroline,,Zuid,52.34798,4.86367,Entire home/apt,5,23,18-08-2019,0.46,1,160
1752692,Stylish 2 Bedroom Ap't + Terrace,9219776,Kees & Lovisa,,De Pijp - Rivierenbuurt,52.35653,4.89684,Entire home/apt,3,60,17-12-2018,0.77,1,0
35826322,Most Central and luxury place with canal view.,74646936,Judy,,Centrum-West,52.37249,4.89879,Entire home/apt,3,3,21-01-2020,0.37,1,82
7604231,Lovely light & spacious maisonette,1635319,Shay,,De Baarsjes - Oud-West,52.366929999999996,4.85179,Entire home/apt,2,25,12-11-2019,0.42,1,0
6781132,Bright & spacious family house with big garden,20791600,Isabel,,Bos en Lommer,52.37968,4.85696,Entire home/apt,2,28,01-01-2020,0.57,1,0
35511490,"Bright, spacious double bedroom in modern flat",64150640,Marco,,Oud-Oost,52.35797,4.91719,Private room,2,7,22-10-2019,0.6,1,11
25825096,Amazing FAMILY house (115m2) - GARDEN with SHED,65859990,Martijn,,De Baarsjes - Oud-West,52.368190000000006,4.8662,Entire home/apt,1,13,30-12-2019,0.55,34,0
10136640,"Appartement, Oud-West (Old-west)",52020496,Rogier,,De Baarsjes - Oud-West,52.36817,4.86832,Entire home/apt,4,8,05-03-2020,0.24,1,177
39552162,Bright and stylish 1930s apartment close to centre,12728476,Jacob,,Bos en Lommer,52.37806,4.85576,Entire home/apt,3,1,02-12-2019,0.16,1,328
11809191,City Centre First Floor Apartment,62896590,Jan,,Centrum-Oost,52.36103,4.89538,Entire home/apt,3,35,17-06-2019,0.7,1,0
11083865,House in the center of Amsterdam,57543556,Judith,,De Baarsjes - Oud-West,52.36495,4.87633,Entire home/apt,4,19,05-05-2019,0.41,1,0
1746619,"TOP studio + prive garden! Central, Cosy BOOK NOW!",9004847,Bas,,Westerpark,52.377309999999994,4.87459,Entire home/apt,4,41,26-08-2019,0.51,1,0
21171963,Experience Amsterdam in a cozy houseboat,152601251,Casper&Nina,,Centrum-Oost,52.37293,4.906280000000001,Entire home/apt,2,3,26-11-2017,0.09,1,0
37054734,Modern Studio |Pijp area! | 2p,1464510,Wendy And Bram,,De Pijp - Rivierenbuurt,52.355270000000004,4.89142,Entire home/apt,2,2,20-10-2019,0.22,78,0
28447535,Bright apartment near City center 4 guests!,204531424,Ismael,,Bos en Lommer,52.38452,4.85913,Entire home/apt,3,3,17-11-2018,0.15,1,0
9193983,Deluxe home w/ sunny balcony in best area: center!,26492200,Ibrahim,,Oud-Oost,52.36342,4.92397,Entire home/apt,3,11,20-09-2017,0.21,1,0
17659882,Stylish apartment with roofterras in great area!,17625756,Katinka,,De Pijp - Rivierenbuurt,52.34407,4.90741,Entire home/apt,3,14,02-04-2018,0.39,1,0
22015103,"Amsterdam, house with patio and rooftop terrace",2807885,Brigit,,De Aker - Nieuw Sloten,52.34169,4.80547,Entire home/apt,2,1,07-05-2018,0.04,1,0
19454241,Luxurious open plan loft on a beautiful canal,3455113,Stephanie,,Centrum-Oost,52.363490000000006,4.90561,Entire home/apt,7,0,,,1,0
38403621,Spacious & light apartment in cosy neighborhood,79412828,Jelle,,Oud-Oost,52.35702,4.92199,Entire home/apt,2,10,26-01-2020,1.14,1,46
40801838,Spacious two floor apartment,78564383,Cecile,,De Baarsjes - Oud-West,52.3706,4.850219999999999,Entire home/apt,2,0,,,1,0
35146312,Mooiste woning van oud zuid,264702986,Thibaud,,Zuid,52.35223,4.8596,Entire home/apt,2,2,15-09-2019,0.17,1,0
30391034,Clean and silent room just 20min from Amsterdam CS,126441889,Marcella,,Gaasperdam - Driemond,52.29687,4.965269999999999,Private room,2,5,17-02-2019,0.29,1,0
40019355,"LOVELY APT, AMSTERDAM 10 MINUTES FROM THE CENTER.",14183886,Luis,,Osdorp,52.355740000000004,4.81174,Entire home/apt,2,2,01-01-2020,0.34,10,0
19917008,Modern 2P apartment | the PIJP | Close2Centre&RAI,141079146,Abbe,,De Pijp - Rivierenbuurt,52.35337,4.90532,Entire home/apt,4,4,18-09-2017,0.12,1,0
24434486,Perfectly Central ground floor apartment,1397190,Trevor,,Centrum-West,52.36988,4.88052,Entire home/apt,2,4,03-06-2018,0.16,1,0
10010413,Great apartment in Amsterdam-West,39151227,Linda,,Bos en Lommer,52.3838,4.84966,Entire home/apt,4,5,26-04-2017,0.1,1,0
26648171,Great stay for two in vibrant east Amsterdam,107745142,Oscar,,Oud-Oost,52.35667,4.9183699999999995,Entire home/apt,2,13,05-03-2020,0.59,4,15
2697739,Perfect for couple or family,12735907,Conchita,,De Baarsjes - Oud-West,52.36715,4.85559,Entire home/apt,3,10,24-02-2020,0.57,1,249
23364006,Private room in a cosy house +garden+ Free parking,10516711,Bart & Rachel,,Oud-Noord,52.39886,4.9131,Private room,3,8,05-05-2019,0.32,2,0
29916566,Home with view of Amsterdam,224940854,Krissy,,De Pijp - Rivierenbuurt,52.35555,4.90195,Private room,1,6,29-12-2018,0.32,1,0
22853545,Apartment 90m2 in central Amsterdam with garden,34119530,Bas & Saskia,,Westerpark,52.3799,4.86904,Entire home/apt,3,8,30-12-2019,0.32,1,6
21274665,Nice appartment near canals,4040064,Marieke,,Westerpark,52.38859,4.877730000000001,Entire home/apt,2,3,17-12-2017,0.09,1,0
5741919,"Villa (300 m2), 3 free parking",29780607,Mark,,IJburg - Zeeburgereiland,52.35419,4.9927,Entire home/apt,3,9,26-08-2016,0.15,1,0
21344955,Super cosy appartment near city center,35096402,Jarvis,,Bos en Lommer,52.37823,4.85195,Private room,1,23,17-02-2019,0.75,1,71
8823444,Perfect weekend get away Amsterdam,20103810,Wies,,Zuid,52.35335,4.851319999999999,Entire home/apt,2,39,22-08-2019,0.7,1,12
39327508,Family home - free parking -  7 min to CS ferry,302054115,Daisy,,Noord-West,52.41485,4.88238,Entire home/apt,3,2,02-01-2020,0.37,1,14
9880384,Light canal view apt in A'dam West,50759563,Jantien,,De Baarsjes - Oud-West,52.3724,4.873880000000001,Entire home/apt,2,0,,,1,0
40298927,Cozy city center studio with garden in Westerpark,7245653,Milou,,Westerpark,52.38433,4.875369999999999,Entire home/apt,2,2,29-12-2019,0.36,1,0
17081698,House with a city garden,9288457,Meike,,Oud-Oost,52.35624,4.914630000000001,Entire home/apt,2,5,14-05-2017,0.13,1,0
3800606,Spacious 2 bedroom family apartment,3484432,Menno,,De Pijp - Rivierenbuurt,52.34397,4.89785,Entire home/apt,3,3,02-01-2016,0.04,1,0
23246820,Beautiful home on ground floor 2 mins from Jordaan,43347030,Marguerite,,Westerpark,52.380109999999995,4.87526,Entire home/apt,4,16,28-10-2019,0.6,1,0
20023036,Spacious apartment nearby centre | Indische Buurt,76158577,Sander,,Oostelijk Havengebied - Indische Buurt,52.3586,4.9377699999999995,Entire home/apt,2,6,21-09-2019,0.17,1,0
38928263,Amsterdam-Home away from Home,297935073,Jorge,,De Aker - Nieuw Sloten,52.345459999999996,4.80197,Entire home/apt,2,1,30-10-2019,0.13,1,2
13033832,Cosy two-persons apartment in trendy Amsterdam,72045624,Isabel,,Oostelijk Havengebied - Indische Buurt,52.362759999999994,4.9376,Entire home/apt,2,12,26-08-2017,0.25,1,0
5748017,Nice and bright appartment,12102789,Marion,,De Pijp - Rivierenbuurt,52.34209,4.90238,Entire home/apt,3,2,06-04-2019,0.14,1,0
19545414,Great place in quiet neighborhood in city centre,2447818,Freek,,Westerpark,52.389340000000004,4.88445,Entire home/apt,2,4,13-03-2018,0.12,1,0
4153760,"Cosy Studio, with outdoor Swimming",1552059,Ruben And Gaby,,Oostelijk Havengebied - Indische Buurt,52.37498,4.942080000000001,Entire home/apt,1,430,14-03-2020,6.24,1,329
35852627,Cool Design House + Sunny Garden - Heart of Ams.,8609842,Lilay,,De Baarsjes - Oud-West,52.36717,4.87484,Entire home/apt,25,0,,,1,0
21259844,Cosy apartment near Vondelpark,153737872,Sabine,,Zuid,52.35298,4.8555,Entire home/apt,2,9,12-09-2019,0.29,1,0
21943482,Spacious apartment with roof terrace!,21374823,Renée,,Zuid,52.34778,4.84856,Entire home/apt,5,19,05-02-2020,0.63,1,0
13594775,"Amazing,in the heart of the city.",78260760,Charlie,,Centrum-West,52.37231,4.88427,Entire home/apt,28,42,29-03-2019,0.87,1,263
12163591,Apartment @ Vondelpark Amsterdam!,7210540,Bram En Danielle,,Zuid,52.3535,4.8526,Entire home/apt,2,0,,,1,0
38091248,Renovated apartment in trendy de Pijp area!,50308833,Eva,,De Pijp - Rivierenbuurt,52.35733,4.9005,Entire home/apt,2,1,07-09-2019,0.11,1,178
39767455,Green Luxury House ( 5 min ),300888539,Cosimo,,Centrum-West,52.373470000000005,4.8952599999999995,Entire home/apt,1,2,06-01-2020,0.28,15,178
8675811,3 ROOMappartement @ Buikslotermeerplein North,11714074,Leen,,Noord-Oost,52.39772,4.9423699999999995,Entire home/apt,2,0,,,1,0
22133624,Cozy home with cat in Amsterdam north,161681923,Marlene,,Oud-Noord,52.39434,4.92581,Entire home/apt,3,16,03-01-2020,0.53,1,0
798189,PERFECT LOCATION FOR TNW,4203731,Daan,,Westerpark,52.386990000000004,4.87991,Entire home/apt,3,22,03-05-2018,0.24,1,0
8468804,BEAUTIFUL BALCONY APARTMENT,6925102,Marcel,,Bos en Lommer,52.37656,4.86225,Private room,2,42,07-01-2020,0.74,2,10
18237057,Cosy and cute apartment in the Jordaan!,57604684,Julie,,Centrum-West,52.38122,4.8805,Entire home/apt,2,0,,,1,0
2272303,Cosy apartment in De  Pijp bed and breakfast,11601106,Sonja,,De Pijp - Rivierenbuurt,52.35437,4.89783,Entire home/apt,2,62,03-01-2020,0.92,2,287
18458032,Quiet appartment close to lively hoods,3388577,Corien,,De Pijp - Rivierenbuurt,52.34548,4.89729,Entire home/apt,5,16,07-08-2019,0.42,1,0
9856921,"Knusse benedenwoning, Stadionbuurt",50739144,Miranda,,Zuid,52.34429,4.86214,Entire home/apt,2,32,26-07-2019,0.67,1,26
32250908,Modern bedroom with balcony with view over garden,4684764,Jeroen,,Westerpark,52.375890000000005,4.87416,Private room,3,64,15-03-2020,4.0,2,178
16176002,Apartment in Amsterdam,105607874,Barbara,,Buitenveldert - Zuidas,52.32777,4.875719999999999,Entire home/apt,1,11,11-08-2019,0.29,1,0
37146146,Appartment in Amsterdam West,19529289,D,,Geuzenveld - Slotermeer,52.37703,4.79903,Entire home/apt,2,1,04-10-2019,0.12,1,0
6216752,"Large, bright apartment close  to Vondelpark",16355757,Chloe,,De Baarsjes - Oud-West,52.361999999999995,4.8535699999999995,Entire home/apt,7,1,02-07-2019,0.09,1,68
293337,Sunny Apartment along river IJ,1493495,Tinda,,Oud-Noord,52.38171,4.9144,Private room,7,25,31-05-2019,0.25,1,157
10817619,Romantic rooftop spot in the trendy Pijp area,17159853,Stephanie,,De Pijp - Rivierenbuurt,52.35452,4.90222,Entire home/apt,3,32,25-09-2019,0.61,1,357
12927726,60m² cosy and light apartment in Amsterdam West,70934352,Johan,,De Baarsjes - Oud-West,52.363479999999996,4.85591,Entire home/apt,2,18,03-11-2019,0.37,1,0
26982671,Amsterdam Appartement museumsquare,112054501,Andrew,,Zuid,52.35429,4.88313,Entire home/apt,4,0,,,3,179
38034044,NEW: Luxurious | Big rooftop terrace | Citycentre,15375487,Emilie,,Centrum-West,52.37257,4.87964,Entire home/apt,2,4,09-12-2019,0.42,1,0
11446840,Experience of monumental luxury,37079296,Farida,,Westerpark,52.37508,4.87504,Entire home/apt,5,31,06-01-2020,0.63,1,19
37870913,Lovely room w/nice view/Museum district&Vondelpark,261737977,Julie,,Zuid,52.36006,4.88022,Private room,2,11,23-02-2020,1.23,2,363
14817368,Amalia Suite,3409826,Kith & Kin,,Westerpark,52.378859999999996,4.87338,Entire home/apt,1,53,15-02-2020,1.18,4,240
23039409,2 story Family house Amsterdam - garden - 8 beds,170971393,MarcBreg,,Zuid,52.34579,4.8605,Entire home/apt,2,0,,,1,66
10699479,Appartment near Event location RAI,12690975,Ruud,,De Pijp - Rivierenbuurt,52.342729999999996,4.89579,Entire home/apt,1,3,04-02-2016,0.06,1,0
21957623,Perfect room for 2 in a super convenient location!,123854743,Arpan,,Bijlmer-Centrum,52.32065,4.944030000000001,Private room,1,10,03-03-2020,1.2,1,0
34070600,"Old Family House 1889
6 per 3 gardens 2 fireplaces",67862871,Edward,,Oud-Noord,52.39192,4.9252,Entire home/apt,3,5,25-08-2019,0.46,2,107
24417797,Amazing apartment in the centre of Amsterdam,184361914,Sebastian,,Westerpark,52.37362,4.87186,Entire home/apt,2,15,03-08-2019,0.58,1,0
16687115,Parkside 2-story modern family apartment in West,2188439,Nina & Marvin,,De Baarsjes - Oud-West,52.36055,4.8510800000000005,Entire home/apt,3,0,,,1,0
3511360,Quiet charm near Artis zoo in Amsterdam center,6242020,Heather,,Centrum-Oost,52.36459,4.91533,Entire home/apt,4,29,15-03-2020,0.63,1,216
19024637,Light apartment with garden;ten min to Leidseplein,93981470,Sander,,De Baarsjes - Oud-West,52.360690000000005,4.85149,Entire home/apt,2,11,07-09-2019,0.37,1,20
1230403,"Spacious & creative apartment, 2 floors in de Pijp",5415555,Rolien,,De Pijp - Rivierenbuurt,52.35495,4.8903099999999995,Entire home/apt,3,30,18-03-2019,0.36,2,0
29204420,Modern 1-Bedroom Apartment in Dapper Market (2pax),220022863,Short Stay Group,,Oud-Oost,52.360659999999996,4.92997,Hotel room,1,3,01-02-2019,0.17,3,364
37411450,Spacious apartment with garden in Amsterdam East.,13117918,Viviane,,Watergraafsmeer,52.35239,4.92929,Entire home/apt,2,5,20-10-2019,0.52,1,0
34496448,stylish and spacious appartment in the pijp area,260372695,Joost,,De Pijp - Rivierenbuurt,52.350359999999995,4.89314,Entire home/apt,3,8,04-01-2020,0.67,1,3
3311317,Quiet house yet close to town,16720678,Christa,,IJburg - Zeeburgereiland,52.35545,4.99771,Entire home/apt,1,1,25-07-2015,0.02,1,0
12661055,Bright room next to public transport,68789665,Elsa,,Geuzenveld - Slotermeer,52.37296,4.83519,Private room,2,7,24-08-2016,0.15,1,0
11171087,Light & Stylish 2 room apartment,8795077,Jan,,De Baarsjes - Oud-West,52.36735,4.85198,Entire home/apt,3,3,16-03-2016,0.06,3,0
13463110,Light bedroom with private bathroom,66691578,Mirjam,,IJburg - Zeeburgereiland,52.36234,4.97698,Private room,2,79,16-02-2020,1.63,1,82
20389972,Cozy Room in Newly Renovated House in City Centre,8849348,Derya,,Centrum-West,52.37208,4.89724,Private room,2,177,05-05-2020,5.21,2,312
9373807,Classical light apartment,48297772,Joost,,Oud-Oost,52.35496,4.91033,Entire home/apt,3,28,19-08-2019,0.51,1,0
14726332,Spacious apartment in Amsterdam East,8683118,Ralph,,Oostelijk Havengebied - Indische Buurt,52.36522,4.93962,Entire home/apt,2,2,26-02-2017,0.05,1,0
24216291,Cozy apartment ideal for couples/expat,75853297,Louise,,De Pijp - Rivierenbuurt,52.35445,4.89023,Entire home/apt,29,2,13-08-2019,0.09,2,313
31080446,Cosy apartment in centre of Amsterdam,208545505,Ruud,,Zuid,52.35046,4.85321,Entire home/apt,2,3,30-12-2019,0.17,1,0
9207034,"Quiet, central, canal view apt.",47886326,Eleni,,Centrum-Oost,52.36179,4.90689,Entire home/apt,3,5,17-02-2016,0.09,1,0
20039033,Big houseboat nearby central station,42884302,Femke,,Westerpark,52.38995,4.8916,Entire home/apt,3,0,,,2,0
5991024,Small bright room Beethovenstraat/WTC/RAI/VAN GOGH,21572827,Hetty,,Zuid,52.3466,4.87833,Private room,2,143,04-02-2020,2.3,4,359
13412481,Lovely House with rooftop in City Centre,76379629,Kimberly,,Centrum-West,52.383759999999995,4.88514,Entire home/apt,5,0,,,1,0
7674223,FULL HOUSE ONLY MIN FROM CENTRE!,33227590,Jaap,,Oud-Noord,52.39557,4.91925,Entire home/apt,4,71,11-03-2020,1.22,1,354
3371621,Comfortable dike house near centre,1303153,Barbara,,Oud-Noord,52.3923,4.93056,Entire home/apt,3,19,08-08-2019,0.29,1,0
43074055,Large family house with garden!,251542517,FantasticStay,,IJburg - Zeeburgereiland,52.35631,4.98974,Entire home/apt,1,0,,,42,0
7708272,Sunny apt with canal view in West!,13772889,Nicole,,De Baarsjes - Oud-West,52.36846,4.86471,Entire home/apt,5,0,,,1,0
12272272,King  bedroom near metro station,12308050,Oxana/ Dan,,Bijlmer-Oost,52.32333,4.97762,Private room,3,62,17-11-2019,1.23,2,70
14270994,Sunny top-floor apartment in great neighbourhood!,87004823,Jeroen,,Zuid,52.347120000000004,4.86144,Entire home/apt,2,5,12-02-2017,0.11,1,0
30423566,"Spacious, clean and quiet room in Amsterdam",13797239,Wieger,,Bijlmer-Oost,52.318979999999996,4.9772,Private room,2,63,18-10-2019,3.42,1,0
4643339,Luxurious apartement in wonderful Oud-West area,5604808,Raoul,,De Baarsjes - Oud-West,52.36788,4.8646,Entire home/apt,2,3,10-07-2019,0.05,1,0
36054441,Spacious lovely roof terrace apartment in East,271234139,Anniek,,Oud-Oost,52.35257,4.91763,Entire home/apt,2,6,02-01-2020,0.55,1,0
16877004,Luxurious bel-etage with balcony in centre (70m2),10197812,Anneloes,,Oud-Oost,52.35715,4.91298,Entire home/apt,2,43,28-12-2019,1.08,1,89
36325266,Amsterdam Reigersbos,33662498,Irina,,Gaasperdam - Driemond,52.300509999999996,4.974469999999999,Private room,1,9,31-10-2019,0.81,3,0
30685379,Stay on my comfy Sofa-bed In De-Pijp,10789364,Elina,,De Pijp - Rivierenbuurt,52.35637,4.8891800000000005,Shared room,1,25,23-11-2019,1.37,2,0
29350469,Spacious family house close to city centre,10116811,Maaike,,Noord-West,52.40719,4.92464,Entire home/apt,2,7,30-12-2019,0.5,1,20
3665553,"Large lakeside house, great views",18586354,Michael,,IJburg - Zeeburgereiland,52.351890000000004,4.99562,Entire home/apt,1,0,,,1,0
19909626,Whole apt in Amsterdam near centre and Westerpark,12786702,Kristoffer,,Bos en Lommer,52.38228,4.84896,Entire home/apt,3,5,28-08-2017,0.14,1,0
6876570,romantic houseboat in the center of Amsterdam,26453644,Casper,,Centrum-Oost,52.36522,4.90035,Entire home/apt,3,18,08-11-2019,0.3,1,0
7223490,Authentic private Jordaan Suite in Canal House,2563126,Mart,,Centrum-West,52.37487,4.8794900000000005,Entire home/apt,1,244,18-03-2020,4.09,1,170
6332335,"Jayantihouse, peaceful and quiet",3717123,Jayanti,,De Aker - Nieuw Sloten,52.35195,4.78693,Private room,7,248,20-02-2020,4.03,1,336
14101273,Fantastic apartment in Amsterdam West!,84884466,Dan,,De Baarsjes - Oud-West,52.36942,4.85046,Entire home/apt,4,7,02-01-2018,0.15,1,0
21286032,AMSTERDAM CITY CENTER HOUSE on the GROUND FLOOR!,65049184,Benck,,Centrum-Oost,52.363820000000004,4.9097,Entire home/apt,2,24,21-10-2019,0.76,2,364
26300298,Cozy Private Double Room in Amsterdam West,197749063,Danielle,,Westerpark,52.3854,4.87617,Private room,2,16,31-03-2019,0.68,1,0
314673,"""The Roosevelt Apt""  Amsterdam RAI",1616799,Daan,,De Pijp - Rivierenbuurt,52.341429999999995,4.89142,Entire home/apt,2,38,31-08-2019,0.4,1,0
20829946,"Room with amazing view, in great area.",62971202,Tisa,,Westerpark,52.384240000000005,4.86667,Private room,1,1,24-09-2017,0.03,2,0
9444516,Luxurious & Perfect located apartment in Amsterdam,13026743,Laurens,,De Baarsjes - Oud-West,52.36821,4.87056,Entire home/apt,4,34,15-03-2020,0.97,1,76
26623379,Light &Jordaan apartment 300m to Anna Frank House,200139310,Antonio,,Centrum-West,52.378440000000005,4.88089,Entire home/apt,4,10,21-01-2020,0.43,1,163
20031364,Modern house with garden near center,1971112,Maarten,,Oud-Oost,52.357459999999996,4.93369,Entire home/apt,2,4,12-10-2017,0.12,1,0
37773836,* Stunning spacious apartment in heart of De Pijp*,71453550,Marielle,,De Pijp - Rivierenbuurt,52.35082,4.898569999999999,Entire home/apt,1,0,,,1,0
9636008,Cosy 2 p. living-/sleepingroom,49833474,Peter,,De Baarsjes - Oud-West,52.368959999999994,4.85037,Private room,1,1,01-01-2016,0.02,1,0
80635,TOP LOCATED Canalhouse B&B Jordaan,436145,Riks,,Centrum-West,52.37876,4.89264,Private room,2,218,01-01-2020,1.94,2,0
22081069,Modern apartment with perfect kitchen and rooftop☀️,63684386,Elise,,Bos en Lommer,52.378840000000004,4.85201,Entire home/apt,4,22,29-12-2019,0.74,1,103
17252014,"Cozy private room, close to center. &free wifi!",4814919,Selma,,Bos en Lommer,52.37652,4.86219,Private room,3,3,13-06-2019,0.08,1,0
10700796,Vondelpark House Bed & Breakfast Room 1.,55288093,Petra,,De Baarsjes - Oud-West,52.35849,4.85721,Private room,2,116,30-09-2019,2.26,3,310
24925891,NEW Canal house at the  Herengracht,182594,Hans,,Centrum-West,52.37444,4.88806,Private room,2,16,11-03-2019,0.74,1,89
20028447,Bright apartment at the Erasmuscanal in Amsterdam,142236256,Ilse,,Bos en Lommer,52.3753,4.8468599999999995,Entire home/apt,3,4,05-09-2017,0.12,1,0
