ID,Segment type,Segment Description,Answer,Count,Percentage,It became a relationship
293609,university,University of Delaware,No,2,0.5,1
292900.7553,gender,"Meridian, Idaho",No,506.1234547,0.292104372,0
292888.9617,web,"Meridian, Idaho",No,0,0,0
292895.5848,gender,"Meridian, Idaho",No,1135.449242,0.524003784,0
293107.341,university,University of Southern California,No,20.56176213,0.454223011,1
292901.6555,gender,"Meridian, Idaho",No,451.798419,0.27567233,0
292901.3157,gender,"Meridian, Idaho",No,435.574176,0.265733919,0
293431,university,University of St Andrews,I don't use Tinder,1,0.333,0
292891.2994,mobile,"Meridian, Idaho",No,795.5114216,0.349936853,1
292917,university,Duke University,Yes,0,0,0
292923,university,George Washington University,Yes,1,0.25,0
292898.6666,gender,"Meridian, Idaho",No,557.8891269,0.274555326,0
292889.0096,web,"Meridian, Idaho",No,0,0,0
292902.2266,gender,"Meridian, Idaho",No,523.4760531,0.307781742,0
292889.7461,web,"Meridian, Idaho",No,0,0,0
292897.2015,mobile,"Meridian, Idaho",No,867.0421206,0.436897585,1
292897.6843,gender,"Meridian, Idaho",No,1004.23314,0.50965749,0
293653,university,University of Dayton,I don't use Tinder,0,0,0
293369,university,Vassar College,No,1,0.5,1
293701,university,"Westport, CT",I don't use Tinder,1,1,0
292888.085,web,"Meridian, Idaho",No,0,0,0
292883.9847,mobile,"Meridian, Idaho",No,796.5686145,0.248422666,1
292898.3625,gender,"Meridian, Idaho",No,560.8291297,0.271716702,0
292889.5699,web,"Meridian, Idaho",No,0,0,0
293343,university,Louisiana State University,Yes,2,0.25,0
292896.2994,gender,"Meridian, Idaho",No,486.5171686,0.246653436,0
292894.1282,gender,"Meridian, Idaho",No,1154.815778,0.498163043,0
292959.742,university,"University of California, Berkeley",No,2.379033772,0.576789962,1
293445,university,Union College,Yes,1,0.111,1
293371,university,Vassar College,I don't use Tinder,0,0,0
293681.4446,university,Whatsgoodly University,I don't use Tinder,0.907403835,0.100721826,1
292899.3484,gender,"Meridian, Idaho",No,551.2984118,0.280918775,0
292894.3341,gender,"Meridian, Idaho",No,1158.873242,0.505208016,0
292889.3942,web,"Meridian, Idaho",No,0,0,0
292884.2555,mobile,"Meridian, Idaho",No,1035.466882,0.268854891,1
292890.2555,web,"Meridian, Idaho",No,0,0,0
292898.4396,mobile,"Meridian, Idaho",No,844.4178623,0.452514072,1
293593.2541,university,"University of Wisconsin, Eau Claire",Yes,0,0,1
292890.9518,web,"Meridian, Idaho",No,0,0,0
292883.7039,mobile,"Meridian, Idaho",No,1659.648045,0.430758537,0
292890.8829,web,"Meridian, Idaho",No,0,0,0
292890.1775,web,"Meridian, Idaho",No,0,0,0
292884.3963,mobile,"Meridian, Idaho",No,1045.776075,0.271528948,1
293707,university,Centre College,I don't use Tinder,1,0.25,0
292892.1196,gender,"Meridian, Idaho",No,1115.222961,0.429418055,0
292900.8792,mobile,"Meridian, Idaho",No,794.1268645,0.482885338,1
292881.2415,mobile,"Meridian, Idaho",No,938.5368577,0.243712632,0
292888.3812,gender,"Meridian, Idaho",No,1035.984244,0.298700282,1
293039,university,"University of California, Santa Barbara",No,34,0.453,0
293517,university,Illinois State,Yes,0,0,1
292898.4464,gender,"Meridian, Idaho",No,338.562245,0.199383903,0
292889.1123,web,"Meridian, Idaho",No,0,0,0
293221.3946,university,University of Mississippi,Yes,6.056302862,0.439368216,1
292887.789,web,"Meridian, Idaho",No,0,0,0
293149,university,Texas A&M University,I don't use Tinder,12,0.222,0
292890.4387,web,"Meridian, Idaho",No,0,0,0
292893.729,gender,"Meridian, Idaho",No,454.1384157,0.211177389,0
292893.2375,gender,"Meridian, Idaho",No,1137.25915,0.46767948,0
292888.0859,web,"Meridian, Idaho",No,0,0,0
292881.9623,mobile,"Meridian, Idaho",No,1360.925206,0.353274115,0
293751,university,Roger Williams University,Yes,0,0,0
292900.3112,gender,"Meridian, Idaho",No,840.0472721,0.491706502,0
292887.0082,web,"Meridian, Idaho",No,0,0,0
293147,university,Texas A&M University,No,29,0.537,0
292884.3635,mobile,"Meridian, Idaho",No,1369.750588,0.355563293,0
292889.0088,gender,"Meridian, Idaho",No,1053.904464,0.322950779,0
292895.9253,gender,"Meridian, Idaho",No,400.3303938,0.205686775,0
293503,university,College of William and Mary,I don't use Tinder,6,0.375,0
292891.883,gender,"Meridian, Idaho",No,1110.560187,0.421322082,0
293406.0963,university,Vassar College,No,1.030452965,0.984773518,1
292882.9759,mobile,"Meridian, Idaho",No,1954.893547,0.507340988,0
292899.065,mobile,"Meridian, Idaho",No,832.9895323,0.460402523,1
292887.1534,web,"Meridian, Idaho",No,0,0,0
293288.9554,university,"University of California, Santa Cruz",Yes,1.003719549,0.167119305,1
293595.965,university,Washington State University,No,1,1,1
292888.4183,web,"Meridian, Idaho",No,0,0,0
293513,university,University of Tennessee,No,1,0.25,0
292894.5968,mobile,"Meridian, Idaho",No,795.0348522,0.395698191,1
293173,university,Carnegie Mellon University,I don't use Tinder,0,0,1
293025,university,"University of California, Davis",Yes,3,0.176,1
292891.2513,mobile,"Meridian, Idaho",No,795.5183719,0.349269471,1
292890.4666,web,"Meridian, Idaho",No,0,0,0
293299,university,University of Richmond,I don't use Tinder,7,0.389,0
292890.9565,gender,"Meridian, Idaho",No,1092.297217,0.389612097,0
292896.903,gender,"Meridian, Idaho",No,571.5266719,0.257884578,0
292895.6149,mobile,"Meridian, Idaho",No,896.0343161,0.416885604,1
292890.0021,web,"Meridian, Idaho",No,0,0,0
293001.3078,university,University of Southern California,No,10.89757148,0.444615653,1
292883.4328,mobile,"Meridian, Idaho",No,975.203497,0.253223433,1
293303.7452,university,University of Georgia,I don't use Tinder,0,0,1
292890.0565,web,"Meridian, Idaho",No,0,0,0
292890.044,web,"Meridian, Idaho",No,0,0,0
293303,university,Quinnipiac University,No,2,1,0
293749,university,University of Tampa,I don't use Tinder,0,0,1
292891.6783,gender,"Meridian, Idaho",No,1106.524695,0.414315259,0
292881.5819,mobile,"Meridian, Idaho",No,1138.010441,0.29545322,0
292899.4826,gender,"Meridian, Idaho",No,712.4035946,0.400506814,0
293539.9337,university,University of Notre Dame,I don't use Tinder,1,0.810279292,1
293725,university,University of Kentucky,I don't use Tinder,0,0,1
292890.7055,gender,"Meridian, Idaho",No,1087.349248,0.38102094,0
293615,university,Massachusetts Institute of Technology,No,1,0.5,0
292893.0998,gender,"Meridian, Idaho",No,474.5443619,0.214147457,0
292887.7623,web,"Meridian, Idaho",No,0,0,0
292895.2815,mobile,"Meridian, Idaho",No,794.9358888,0.405200893,1
293097,university,"University of California, San Diego",Yes,1,1,1
292893.3911,mobile,"Meridian, Idaho",No,936.6697886,0.388836804,1
292888.393,web,"Meridian, Idaho",No,0,0,0
292890.3207,web,"Meridian, Idaho",No,0,0,0
292888.6008,web,"Meridian, Idaho",No,0,0,0
292894.5625,gender,"Meridian, Idaho",No,1163.375978,0.513026114,0
292883.6793,mobile,"Meridian, Idaho",No,1670.464312,0.433564122,0
293657.4703,university,Whatsgoodly University,I don't use Tinder,0.790842971,0.790842971,1
292896.6391,gender,"Meridian, Idaho",No,564.7962361,0.254849283,0
292888.0977,web,"Meridian, Idaho",No,0,0,0
292885.6642,mobile,"Meridian, Idaho",No,1077.862221,0.291378151,1
292887.8446,web,"Meridian, Idaho",No,0,0,0
292882.3153,mobile,"Meridian, Idaho",No,1567.774735,0.406927918,0
293063,university,University of Oregon,No,4,0.8,0
292883.6264,mobile,"Meridian, Idaho",No,989.3862235,0.256902229,1
292887.2956,web,"Meridian, Idaho",No,0,0,0
292888.0211,web,"Meridian, Idaho",No,0,0,0
292888.8826,web,"Meridian, Idaho",No,0,0,0
292882.5771,mobile,"Meridian, Idaho",No,1721.174979,0.446717742,0
293559,university,Castleton State College,Yes,0,0,0
292896.8538,gender,"Meridian, Idaho",No,570.2707795,0.257318195,0
292887.9937,web,"Meridian, Idaho",No,0,0,0
292898.19,mobile,"Meridian, Idaho",No,848.9795275,0.449365364,1
292887.8967,web,"Meridian, Idaho",No,0,0,0
292894.9918,gender,"Meridian, Idaho",No,1171.839035,0.527720517,0
292888.4596,web,"Meridian, Idaho",No,0,0,0
293308.7614,university,University of Missouri,No,7.05964124,0.610226657,1
292901.7122,gender,"Meridian, Idaho",No,454.5093474,0.277332951,0
292887.7248,web,"Meridian, Idaho",No,0,0,0
292896.6115,gender,"Meridian, Idaho",No,487.8906668,0.249837455,0
292898.0376,gender,"Meridian, Idaho",No,348.5778498,0.200405903,0
292896.5632,gender,"Meridian, Idaho",No,487.6781642,0.249344835,0
292896.7605,gender,"Meridian, Idaho",No,877.2917505,0.423736775,1
293499,university,College of William and Mary,Yes,3,0.188,0
292898.2915,gender,"Meridian, Idaho",No,646.0034888,0.332617917,0
292892.1797,mobile,"Meridian, Idaho",No,795.3841999,0.362152991,1
292897.5926,gender,"Meridian, Idaho",No,607.036625,0.292777357,0
292895.0938,mobile,"Meridian, Idaho",No,905.5554602,0.410313596,1
292902.0721,gender,"Meridian, Idaho",No,524.9692545,0.30634003,0
292889.6605,web,"Meridian, Idaho",No,0,0,0
292892.9281,gender,"Meridian, Idaho",No,1131.160311,0.457090068,0
292888.8382,gender,"Meridian, Idaho",No,1050.540745,0.317110356,0
292881.8958,mobile,"Meridian, Idaho",No,1321.96426,0.343168204,0
293119,university,Texas Tech University,I don't use Tinder,5,0.385,0
292887.9754,web,"Meridian, Idaho",No,0,0,0
292889.0682,mobile,"Meridian, Idaho",No,1015.661752,0.334312279,1
292890.5543,web,"Meridian, Idaho",No,0,0,0
292889.4547,web,"Meridian, Idaho",No,0,0,0
292898.5233,gender,"Meridian, Idaho",No,658.9222357,0.345826322,0
292894.7229,mobile,"Meridian, Idaho",No,912.3327189,0.405635565,1
292886.5539,mobile,"Meridian, Idaho",No,1061.604943,0.302599804,1
292890.6941,web,"Meridian, Idaho",No,0,0,0
292883.165,mobile,"Meridian, Idaho",No,796.6870856,0.237046785,1
292893.7949,mobile,"Meridian, Idaho",No,929.2899422,0.393930773,1
293243,university,Williams College,No,0,0,0
292883.0858,mobile,"Meridian, Idaho",No,1931.269636,0.501213285,0
292887.7577,web,"Meridian, Idaho",No,0,0,0
292888.4927,web,"Meridian, Idaho",No,0,0,0
292895.7969,gender,"Meridian, Idaho",No,1122.194375,0.522554585,0
292883.8034,mobile,"Meridian, Idaho",No,1615.893802,0.419409314,0
292889.0913,web,"Meridian, Idaho",No,0,0,0
292891.6031,gender,"Meridian, Idaho",No,1105.042309,0.411741393,0
292884.3795,mobile,"Meridian, Idaho",No,1362.693695,0.353732836,0
292900.6437,gender,"Meridian, Idaho",No,803.7477599,0.481683326,1
292882.0447,mobile,"Meridian, Idaho",No,1409.198299,0.365795463,0
292882.3707,mobile,"Meridian, Idaho",No,897.4055574,0.233043762,1
293134.6045,university,University of Mississippi,Yes,1.197735317,0.399444728,1
292892.9806,mobile,"Meridian, Idaho",No,795.2684417,0.373268366,1
292888.0153,web,"Meridian, Idaho",No,0,0,0
292883.4944,mobile,"Meridian, Idaho",No,979.7179775,0.254394424,1
292895.5363,gender,"Meridian, Idaho",No,483.1595311,0.238869822,0
293069.1163,university,Vanderbilt University,No,7.542537565,0.699447774,1
292890.2808,web,"Meridian, Idaho",No,0,0,0
292901.9592,gender,"Meridian, Idaho",No,511.4205343,0.304383966,0
293241,university,Williams College,Yes,0,0,0
292887.4183,web,"Meridian, Idaho",No,0,0,0
292893.9828,mobile,"Meridian, Idaho",No,925.8575132,0.396300021,1
292895.3351,gender,"Meridian, Idaho",No,904.2870967,0.402466686,1
292896.726,gender,"Meridian, Idaho",No,567.0135134,0.255849232,0
292883.1655,mobile,"Meridian, Idaho",No,955.6245726,0.24814494,1
292887.9637,web,"Meridian, Idaho",No,0,0,0
292882.6914,mobile,"Meridian, Idaho",No,920.8979085,0.239137341,1
293722.8538,university,"Westport, CT",Yes,0,0,1
292896.0827,gender,"Meridian, Idaho",No,550.6087986,0.248451027,0
292887.0241,web,"Meridian, Idaho",No,0,0,0
292898.4306,gender,"Meridian, Idaho",No,653.7555599,0.340543801,0
292883.8986,mobile,"Meridian, Idaho",No,1574.072641,0.408561504,0
293387,university,University of Buffalo,No,0,0,0
292882.1716,mobile,"Meridian, Idaho",No,882.8163496,0.229259531,1
293547,university,Florida International University,Yes,0,0,0
292891.9385,gender,"Meridian, Idaho",No,1111.652896,0.423219353,0
292890.5046,web,"Meridian, Idaho",No,0,0,0
292887.5856,web,"Meridian, Idaho",No,0,0,0
292882.4972,mobile,"Meridian, Idaho",No,906.6687817,0.23544651,1
292884.0938,mobile,"Meridian, Idaho",No,1488.288171,0.386310242,0
292889.2048,web,"Meridian, Idaho",No,0,0,0
293003,university,University of Pennsylvania,No,60,0.556,0
292887.1709,mobile,"Meridian, Idaho",No,1050.330759,0.310381855,1
293165,university,Cal Poly San Luis Obispo,No,10,0.4,1
292896.8524,gender,"Meridian, Idaho",No,488.9504464,0.252294217,0
292887.2654,web,"Meridian, Idaho",No,0,0,0
293155,university,University of Oklahoma,I don't use Tinder,1,0.2,0
292967,university,Princeton University,No,1,0.5,0
293583,university,Providence College,Yes,0,0,0
293191,university,University of Washington,I don't use Tinder,1,0.25,0
292902.5659,gender,"Meridian, Idaho",No,520.1963214,0.310948379,0
292883.0324,mobile,"Meridian, Idaho",No,945.8755761,0.24561619,1
293361,university,Elon University,Yes,0,0,1
292896.2844,gender,"Meridian, Idaho",No,886.307008,0.416633502,1
292890.5999,web,"Meridian, Idaho",No,0,0,0
292882.8256,mobile,"Meridian, Idaho",No,930.7280026,0.241687127,1
292887.8636,web,"Meridian, Idaho",No,0,0,0
292891.0057,mobile,"Meridian, Idaho",No,980.2577274,0.358750051,1
292882.9839,mobile,"Meridian, Idaho",No,942.3192965,0.244693742,1
292895.5243,gender,"Meridian, Idaho",No,1139.231491,0.52441731,0
293762.5937,university,"Westport, CT",Yes,0,0,1
292882.8008,mobile,"Meridian, Idaho",No,1852.251302,0.480717061,0
292896.9586,mobile,"Meridian, Idaho",No,794.6935093,0.428474751,1
292888.7436,web,"Meridian, Idaho",No,0,0,0
292890.5162,web,"Meridian, Idaho",No,0,0,0
292890.4555,web,"Meridian, Idaho",No,0,0,0
292896.9931,mobile,"Meridian, Idaho",No,870.8492993,0.434269665,1
292890.3711,web,"Meridian, Idaho",No,0,0,0
292887.2196,web,"Meridian, Idaho",No,0,0,0
292896.0844,gender,"Meridian, Idaho",No,550.6510829,0.248470096,0
292901.015,gender,"Meridian, Idaho",No,421.2158334,0.256938495,0
292898.7775,gender,"Meridian, Idaho",No,556.8179415,0.275589574,0
293156.6289,university,University of Mississippi,Yes,1.507731758,0.830925324,1
292891.2117,gender,"Meridian, Idaho",No,982.3778797,0.340937641,1
292887.8435,mobile,"Meridian, Idaho",No,796.0109089,0.301974894,1
292890.5815,web,"Meridian, Idaho",No,0,0,0
292887.1974,web,"Meridian, Idaho",No,0,0,0
292893.1287,gender,"Meridian, Idaho",No,468.8464892,0.212678213,0
292927,university,George Washington University,I don't use Tinder,0,0,0
292890.3965,web,"Meridian, Idaho",No,0,0,0
292894.7944,gender,"Meridian, Idaho",No,914.526048,0.394399244,1
292888.2972,web,"Meridian, Idaho",No,0,0,0
292897.6612,gender,"Meridian, Idaho",No,860.2320106,0.437178432,1
292900.4,mobile,"Meridian, Idaho",No,808.5953541,0.477240704,1
292939,university,Harvard University,I don't use Tinder,0,0,0
293245,university,Williams College,I don't use Tinder,1,1,1
292881.5058,mobile,"Meridian, Idaho",No,834.0478496,0.216609681,1
292888.8499,web,"Meridian, Idaho",No,0,0,0
292891.413,mobile,"Meridian, Idaho",No,795.4950143,0.351512328,1
293491,university,Iowa State University,I don't use Tinder,0,0,0
292899.3852,gender,"Meridian, Idaho",No,550.9430575,0.281261876,0
292887.1566,web,"Meridian, Idaho",No,0,0,0
293379,university,University of Chicago,Yes,2,0.4,0
292900.7905,gender,"Meridian, Idaho",No,810.0914809,0.488431335,0
292884.4908,mobile,"Meridian, Idaho",No,1313.795093,0.341049239,0
292884.961,mobile,"Meridian, Idaho",No,1107.153102,0.287449269,0
292884.6126,mobile,"Meridian, Idaho",No,1061.622847,0.275639373,1
292899.8291,mobile,"Meridian, Idaho",No,794.2786361,0.468311866,1
292897.7496,gender,"Meridian, Idaho",No,1000.152871,0.509211381,0
292888.438,gender,"Meridian, Idaho",No,1042.653864,0.303416368,0
292889.5365,web,"Meridian, Idaho",No,0,0,0
292887.951,web,"Meridian, Idaho",No,0,0,0
293437,university,Florida State University,I don't use Tinder,1,1,0
292889.3243,web,"Meridian, Idaho",No,0,0,0
292907,university,Chapman University,No,31,0.492,0
292899.6889,gender,"Meridian, Idaho",No,548.0077157,0.284095999,0
293670.4637,university,University of Central Oklahoma,No,0.01742504,0.01742504,1
292884.6063,mobile,"Meridian, Idaho",No,796.4787814,0.257048657,1
292889.1977,web,"Meridian, Idaho",No,0,0,0
292883.3365,mobile,"Meridian, Idaho",No,796.6622987,0.239426882,1
292887.6964,web,"Meridian, Idaho",No,0,0,0
292887.763,web,"Meridian, Idaho",No,0,0,0
293731.4675,university,University of Tampa,I don't use Tinder,0,0,1
292886.3042,mobile,"Meridian, Idaho",No,1066.169075,0.299449393,1
292896.4558,gender,"Meridian, Idaho",No,1081.011003,0.51805187,0
292890.0371,web,"Meridian, Idaho",No,0,0,0
292894.2068,gender,"Meridian, Idaho",No,502.7726315,0.226877853,0
293463,university,James Madison University,Yes,1,1,0
292900.7839,gender,"Meridian, Idaho",No,810.5091028,0.488476995,0
292895.8819,mobile,"Meridian, Idaho",No,891.1553268,0.420253347,1
292888.4433,web,"Meridian, Idaho",No,0,0,0
292888.7633,web,"Meridian, Idaho",No,0,0,0
292887.9134,web,"Meridian, Idaho",No,0,0,0
292896.0505,gender,"Meridian, Idaho",No,397.2639398,0.205373871,0
292883.3052,mobile,"Meridian, Idaho",No,965.8540384,0.250798317,1
292894.913,gender,"Meridian, Idaho",No,912.2795635,0.396169287,1
292888.5723,web,"Meridian, Idaho",No,0,0,0
292887.901,web,"Meridian, Idaho",No,0,0,0
292896.7307,gender,"Meridian, Idaho",No,567.1318842,0.255902614,0
293103,university,Miami University (Ohio),Yes,0,0,0
292895.2712,gender,"Meridian, Idaho",No,416.3565363,0.207322096,0
293163.3305,university,University of Mississippi,Yes,6.889823354,0.627468673,1
292897.4356,gender,"Meridian, Idaho",No,569.789348,0.263065457,0
293071,university,University of Southern California,I don't use Tinder,2,0.2,0
292883.2155,mobile,"Meridian, Idaho",No,959.2822948,0.249093701,1
293183,university,University of Denver,No,0,0,0
292899.1722,mobile,"Meridian, Idaho",No,794.3735727,0.459195824,1
292900.8701,gender,"Meridian, Idaho",No,789.7602391,0.479597913,0
292887.1914,web,"Meridian, Idaho",No,0,0,0
292888.266,web,"Meridian, Idaho",No,0,0,0
293233,university,Dartmouth College,I don't use Tinder,2,0.2,0
292893.7194,gender,"Meridian, Idaho",No,454.3757089,0.211201603,0
292895.1158,gender,"Meridian, Idaho",No,1164.762273,0.527208675,0
292891.1386,mobile,"Meridian, Idaho",No,977.8299819,0.360425812,1
292900.4809,gender,"Meridian, Idaho",No,540.3512005,0.291488496,0
292888.9019,web,"Meridian, Idaho",No,0,0,0
292882.1821,mobile,"Meridian, Idaho",No,796.829155,0.223404943,1
292886.7352,mobile,"Meridian, Idaho",No,796.1710936,0.286593572,1
292891.623,mobile,"Meridian, Idaho",No,968.9772184,0.366536468,1
292893.1204,mobile,"Meridian, Idaho",No,795.2482409,0.375208097,1
293489,university,Iowa State University,No,1,1,1
293587,university,Providence College,I don't use Tinder,0,0,0
293663,university,Morehead State University,No,0,0,0
292899.7084,gender,"Meridian, Idaho",No,877.7260365,0.495826047,0
292887.9874,web,"Meridian, Idaho",No,0,0,0
292888.8396,web,"Meridian, Idaho",No,0,0,0
292890.3929,web,"Meridian, Idaho",No,0,0,0
292884.7192,mobile,"Meridian, Idaho",No,1213.428445,0.315015569,0
292973,university,San Diego State University,No,15,0.577,0
293785,university,Boston University,I don't use Tinder,1,0.167,0
292893.0747,gender,"Meridian, Idaho",No,472.328606,0.213761768,0
293443,university,Ithaca College,I don't use Tinder,1,0.25,0
292890.3482,web,"Meridian, Idaho",No,0,0,0
293053,university,University of Miami,I don't use Tinder,1,1,1
292889.7107,web,"Meridian, Idaho",No,0,0,0
292900.2224,mobile,"Meridian, Idaho",No,794.2217785,0.473771464,1
293402.5975,university,University of Rochester,I don't use Tinder,0.433438974,0.433438974,1
292891.6446,mobile,"Meridian, Idaho",No,968.5841012,0.366807819,1
293252.3656,university,Williams College,I don't use Tinder,4.351694538,0.25,1
293159,university,Yale University,No,0,0,0
293261,university,University of Arizona,No,4,0.364,0
292887.6231,web,"Meridian, Idaho",No,0,0,0
292887.7623,web,"Meridian, Idaho",No,0,0,0
292899.5517,gender,"Meridian, Idaho",No,824.4299601,0.465387472,1
292888.9293,mobile,"Meridian, Idaho",No,1018.199516,0.332560577,1
292890.4083,mobile,"Meridian, Idaho",No,991.1735551,0.351215357,1
292887.4249,web,"Meridian, Idaho",No,0,0,0
292893.2863,gender,"Meridian, Idaho",No,1138.220611,0.469348863,0
292890.2434,web,"Meridian, Idaho",No,0,0,0
292890.1144,web,"Meridian, Idaho",No,0,0,0
293590.3307,university,Whatsgoodly University,I don't use Tinder,35.76761168,0.31102271,1
292883.1174,mobile,"Meridian, Idaho",No,952.0998579,0.24723068,1
292883.088,mobile,"Meridian, Idaho",No,949.9449082,0.246671717,1
293189,university,University of Washington,No,3,0.75,1
292884.0923,mobile,"Meridian, Idaho",No,1023.513481,0.26575435,1
292890.9279,web,"Meridian, Idaho",No,0,0,0
292898.2618,gender,"Meridian, Idaho",No,644.3447392,0.330921975,0
292885.2684,mobile,"Meridian, Idaho",No,1085.095515,0.28638534,1
293595,university,University of Connecticut,Yes,0,0,0
292900.7156,gender,"Meridian, Idaho",No,538.0822962,0.293679162,0
293667,university,University of Central Oklahoma,Yes,1,0.5,0
293709,university,Middlebury College,Yes,1,1,0
292902.9683,gender,"Meridian, Idaho",No,514.486104,0.31407264,0
293633,university,Case Western Reserve University,No,12,0.387,0
292883.0388,mobile,"Meridian, Idaho",No,946.3405335,0.245736794,1
292888.0526,web,"Meridian, Idaho",No,0,0,0
292882.1424,mobile,"Meridian, Idaho",No,1466.451413,0.3806461,0
292887.639,web,"Meridian, Idaho",No,0,0,0
292995,university,Tulane University,Yes,3,0.429,0
292887.2587,web,"Meridian, Idaho",No,0,0,0
293297,university,University of Richmond,No,9,0.5,0
292887.2415,web,"Meridian, Idaho",No,0,0,0
292891.1575,gender,"Meridian, Idaho",No,1096.259006,0.396490948,0
292890.8616,web,"Meridian, Idaho",No,0,0,0
292896.8832,gender,"Meridian, Idaho",No,489.0860626,0.2526086,0
292892.0561,gender,"Meridian, Idaho",No,1113.971639,0.427245385,0
292887.8142,web,"Meridian, Idaho",No,0,0,0
293153,university,University of Oklahoma,No,4,0.8,1
292888.6967,web,"Meridian, Idaho",No,0,0,0
292890.4656,web,"Meridian, Idaho",No,0,0,0
292882.6758,mobile,"Meridian, Idaho",No,1778.995054,0.461715441,0
292890.8442,web,"Meridian, Idaho",No,0,0,0
293654.4871,university,University of Kentucky,Yes,0,0,1
292888.7176,web,"Meridian, Idaho",No,0,0,0
293641.9748,university,"University of Wisconsin, Eau Claire",Yes,1.658269941,0.236718034,1
292889.3611,web,"Meridian, Idaho",No,0,0,0
292881.1148,mobile,"Meridian, Idaho",No,864.2920212,0.224454586,0
292888.1163,web,"Meridian, Idaho",No,0,0,0
293131,university,University of Arkansas,I don't use Tinder,19,0.288,0
292881.0965,mobile,"Meridian, Idaho",No,804.0660266,0.208832826,1
292887.5819,web,"Meridian, Idaho",No,0,0,0
293049,university,University of Miami,Yes,0,0,1
292885.4689,mobile,"Meridian, Idaho",No,1081.4324,0.288913821,1
293717,university,North Carolina State,No,0,0,0
292888.9456,web,"Meridian, Idaho",No,0,0,0
292902.0204,gender,"Meridian, Idaho",No,469.2252801,0.286347423,0
292887.4768,web,"Meridian, Idaho",No,0,0,0
293466.844,university,Washington State University,No,4.153664732,0.837910105,1
292889.0324,web,"Meridian, Idaho",No,0,0,0
292881.5255,mobile,"Meridian, Idaho",No,1104.938028,0.28687471,0
292900.8365,gender,"Meridian, Idaho",No,506.4805105,0.292932092,0
292895.794,gender,"Meridian, Idaho",No,895.5955933,0.409314868,1
293365.3607,university,University of Buffalo,Yes,0,0,1
292885.8903,mobile,"Meridian, Idaho",No,1073.732396,0.29422878,1
292899.1444,gender,"Meridian, Idaho",No,499.0352748,0.275672682,0
292890.3992,web,"Meridian, Idaho",No,0,0,0
292884.4905,mobile,"Meridian, Idaho",No,1313.940228,0.341086885,0
293511,university,University of Tennessee,Yes,2,0.5,0
292881.0475,mobile,"Meridian, Idaho",No,824.8635224,0.214227398,0
292882.0488,mobile,"Meridian, Idaho",No,1411.609555,0.366420908,0
292890.1108,web,"Meridian, Idaho",No,0,0,0
292890.1365,web,"Meridian, Idaho",No,0,0,0
292902.7631,gender,"Meridian, Idaho",No,504.6892969,0.308071454,0
292893.1213,gender,"Meridian, Idaho",No,1134.968145,0.463701608,0
293391,university,University of Minnesota,Yes,2,0.5,0
292883.1137,mobile,"Meridian, Idaho",No,1919.030541,0.498038639,0
293193,university,University of Illinois,Yes,10,0.213,1
293386.9149,university,University of Buffalo,Yes,0,0,1
292883.7028,mobile,"Meridian, Idaho",No,994.9769203,0.258352375,1
293027,university,"University of California, Davis",No,8,0.471,0
292890.8099,web,"Meridian, Idaho",No,0,0,0
292897.4448,gender,"Meridian, Idaho",No,864.3313595,0.433948486,1
293116.0768,university,University of Virginia,I don't use Tinder,2.256403563,0.18803363,1
292890.134,web,"Meridian, Idaho",No,0,0,0
292883.5283,mobile,"Meridian, Idaho",No,982.1972189,0.255037504,1
293483,university,St. Lawrence University,No,0,0,0
293383,university,University of Chicago,I don't use Tinder,2,0.4,0
292894.6505,gender,"Meridian, Idaho",No,514.0877186,0.231980736,0
292890.1062,web,"Meridian, Idaho",No,0,0,0
292894.8975,gender,"Meridian, Idaho",No,480.3491591,0.232354869,0
292884.6981,mobile,"Meridian, Idaho",No,1222.695327,0.317419266,0
292883.1064,mobile,"Meridian, Idaho",No,796.6955558,0.236233463,1
292890.6791,web,"Meridian, Idaho",No,0,0,0
293098.5828,university,University of Southern California,No,34.67221652,0.516990205,1
292898.6482,mobile,"Meridian, Idaho",No,840.6065793,0.455144826,1
293031.7833,university,Wesleyan University,I don't use Tinder,11.16635231,0.656112083,1
293239,university,Loyola Marymount University,I don't use Tinder,0,0,0
293557,university,University of Central Florida,I don't use Tinder,1,1,1
292892.2557,mobile,"Meridian, Idaho",No,795.3732162,0.363207664,1
292889.747,web,"Meridian, Idaho",No,0,0,0
292947,university,Johns Hopkins University,Yes,33,0.239,0
292888.1575,mobile,"Meridian, Idaho",No,795.9655313,0.306332157,1
292894.294,mobile,"Meridian, Idaho",No,795.0786244,0.39149508,1
293120.7104,university,University of Oregon,Yes,0.975869138,0.325452358,1
293271,university,Emory University,Yes,1,0.2,0
292899.0334,mobile,"Meridian, Idaho",No,794.3936267,0.457270197,1
293113,university,University of Maine,I don't use Tinder,1,0.25,0
292888.7598,web,"Meridian, Idaho",No,0,0,0
292882.2562,mobile,"Meridian, Idaho",No,1533.111227,0.3979367,0
292895.9485,gender,"Meridian, Idaho",No,484.9735082,0.243074951,0
293551.1254,university,University of Notre Dame,I don't use Tinder,0.510451063,0.510451063,1
293006.9752,university,"University of California, Berkeley",No,39.48671439,0.541211247,1
292961,university,Ohio State University,No,12,0.632,0
292891.5391,mobile,"Meridian, Idaho",No,970.5101833,0.365478333,1
292887.8616,web,"Meridian, Idaho",No,0,0,0
